Episode, Total Reward, Epsilon
245,12059.00, 0.0586
246,10799.00, 0.0583
247,11189.00, 0.0580
248,11439.00, 0.0577
249,11957.00, 0.0574
250,12619.00, 0.0571
251,10357.00, 0.0568
252,11629.00, 0.0566
253,10179.00, 0.0563
254,11737.00, 0.0560
255,11049.00, 0.0557
256,11299.00, 0.0554
257,9318.00, 0.0552
258,11089.00, 0.0549
259,10649.00, 0.0546
260,9266.00, 0.0543
261,11358.00, 0.0541
262,10959.00, 0.0538
263,12019.00, 0.0535
264,10059.00, 0.0533
265,10189.00, 0.0530
266,10999.00, 0.0527
267,11089.00, 0.0525
268,10429.00, 0.0522
269,11369.00, 0.0519
270,11999.00, 0.0517
271,10479.00, 0.0514
272,12149.00, 0.0512
273,9539.00, 0.0509
274,11927.00, 0.0506
275,10789.00, 0.0504
276,11836.00, 0.0501
277,11117.00, 0.0499
278,10879.00, 0.0496
279,11307.00, 0.0494
280,11087.00, 0.0491
281,11359.00, 0.0489
282,11497.00, 0.0487
283,10509.00, 0.0484
284,11157.00, 0.0482
285,12359.00, 0.0479
286,11888.00, 0.0477
287,11819.00, 0.0475
288,11587.00, 0.0472
289,10389.00, 0.0470
290,11749.00, 0.0467
291,11139.00, 0.0465
292,11299.00, 0.0463
293,11499.00, 0.0460
294,11869.00, 0.0458
295,12036.00, 0.0456
296,11849.00, 0.0454
297,12679.00, 0.0451
298,12139.00, 0.0449
299,11219.00, 0.0447
300,13149.00, 0.0445
301,12179.00, 0.0442
302,9589.00, 0.0440
303,10619.00, 0.0438
304,11159.00, 0.0436
305,10379.00, 0.0434
306,11279.00, 0.0431
307,11919.00, 0.0429
308,12049.00, 0.0427
309,11879.00, 0.0425
310,11769.00, 0.0423
311,10839.00, 0.0421
312,11449.00, 0.0419
313,12619.00, 0.0417
314,12459.00, 0.0414
315,12389.00, 0.0412
316,11689.00, 0.0410
317,13016.00, 0.0408
318,10369.00, 0.0406
319,11569.00, 0.0404
320,13628.00, 0.0402
321,12059.00, 0.0400
322,12869.00, 0.0398
323,12098.00, 0.0396
324,11349.00, 0.0394
325,10909.00, 0.0392
326,11945.00, 0.0390
327,13019.00, 0.0388
328,11048.00, 0.0386
329,11659.00, 0.0384
330,12889.00, 0.0383
331,12389.00, 0.0381
332,13158.00, 0.0379
333,11265.00, 0.0377
334,13519.00, 0.0375
335,12389.00, 0.0373
336,11348.00, 0.0371
337,11726.00, 0.0369
338,11179.00, 0.0367
339,12327.00, 0.0366
340,12867.00, 0.0364
341,12259.00, 0.0362
342,9619.00, 0.0360
343,11919.00, 0.0358
344,10899.00, 0.0357
345,12608.00, 0.0355
346,13139.00, 0.0353
347,9759.00, 0.0351
348,10779.00, 0.0350
349,11999.00, 0.0348
350,11999.00, 0.0346
351,10538.00, 0.0344
352,12018.00, 0.0343
353,12709.00, 0.0341
354,12419.00, 0.0339
355,12469.00, 0.0337
356,12309.00, 0.0336
357,12139.00, 0.0334
358,10969.00, 0.0332
359,12749.00, 0.0331
360,11009.00, 0.0329
361,11578.00, 0.0327
362,10868.00, 0.0326
363,11936.00, 0.0324
364,13239.00, 0.0323
365,12009.00, 0.0321
366,11939.00, 0.0319
367,11448.00, 0.0318
368,11509.00, 0.0316
369,12289.00, 0.0315
370,12519.00, 0.0313
371,11649.00, 0.0311
372,11289.00, 0.0310
373,11956.00, 0.0308
374,12689.00, 0.0307
375,11119.00, 0.0305
376,12889.00, 0.0304
377,11076.00, 0.0302
378,11879.00, 0.0301
379,12937.00, 0.0299
380,12099.00, 0.0298
381,10469.00, 0.0296
382,11677.00, 0.0295
383,11629.00, 0.0293
384,12418.00, 0.0292
385,12579.00, 0.0290
386,12299.00, 0.0289
387,11719.00, 0.0287
388,13075.00, 0.0286
389,12719.00, 0.0285
390,11509.00, 0.0283
