Episode, Total Reward, Epsilon
245,6198.00, 0.0586
246,9362.00, 0.0583
247,8374.00, 0.0580
248,9934.00, 0.0577
249,8339.00, 0.0574
250,7389.00, 0.0571
251,7054.00, 0.0568
252,7879.00, 0.0566
253,10429.00, 0.0563
254,9364.00, 0.0560
255,6709.00, 0.0557
256,8524.00, 0.0554
257,8894.00, 0.0552
258,7827.00, 0.0549
259,9408.00, 0.0546
260,7943.00, 0.0543
261,10814.00, 0.0541
262,9814.00, 0.0538
263,7499.00, 0.0535
264,7804.00, 0.0533
265,8824.00, 0.0530
266,6459.00, 0.0527
267,8114.00, 0.0525
268,8449.00, 0.0522
269,8319.00, 0.0519
270,9037.00, 0.0517
271,8754.00, 0.0514
272,9029.00, 0.0512
273,11044.00, 0.0509
274,9394.00, 0.0506
275,6764.00, 0.0504
276,8728.00, 0.0501
277,8218.00, 0.0499
278,6747.00, 0.0496
279,9769.00, 0.0494
280,7009.00, 0.0491
281,8011.00, 0.0489
282,7209.00, 0.0487
283,6691.00, 0.0484
284,9548.00, 0.0482
285,7439.00, 0.0479
286,6503.00, 0.0477
287,9359.00, 0.0475
288,7901.00, 0.0472
289,8589.00, 0.0470
290,9701.00, 0.0467
291,7764.00, 0.0465
292,9819.00, 0.0463
293,9864.00, 0.0460
294,5967.00, 0.0458
295,5935.00, 0.0456
296,6984.00, 0.0454
297,8444.00, 0.0451
298,7214.00, 0.0449
299,8449.00, 0.0447
300,8659.00, 0.0445
301,9214.00, 0.0442
302,9714.00, 0.0440
303,8147.00, 0.0438
304,9879.00, 0.0436
305,9354.00, 0.0434
306,8243.00, 0.0431
307,7931.00, 0.0429
308,8746.00, 0.0427
309,10714.00, 0.0425
310,7974.00, 0.0423
311,11214.00, 0.0421
312,8662.00, 0.0419
313,12079.00, 0.0417
314,12099.00, 0.0414
315,7152.00, 0.0412
316,10876.00, 0.0410
317,8459.00, 0.0408
318,8944.00, 0.0406
319,9670.00, 0.0404
320,7204.00, 0.0402
321,10974.00, 0.0400
322,9070.00, 0.0398
323,6691.00, 0.0396
324,10934.00, 0.0394
325,10298.00, 0.0392
326,5945.00, 0.0390
327,7605.00, 0.0388
328,9209.00, 0.0386
329,10159.00, 0.0384
330,11244.00, 0.0383
331,8959.00, 0.0381
332,8714.00, 0.0379
333,9839.00, 0.0377
334,6935.00, 0.0375
335,7074.00, 0.0373
336,10559.00, 0.0371
337,9297.00, 0.0369
338,11744.00, 0.0367
339,11463.00, 0.0366
340,10239.00, 0.0364
341,7598.00, 0.0362
342,8994.00, 0.0360
343,8369.00, 0.0358
344,8974.00, 0.0357
345,8234.00, 0.0355
346,9299.00, 0.0353
347,11144.00, 0.0351
348,8622.00, 0.0350
349,9474.00, 0.0348
350,8259.00, 0.0346
351,8022.00, 0.0344
352,8941.00, 0.0343
353,6999.00, 0.0341
354,9172.00, 0.0339
355,9032.00, 0.0337
356,8438.00, 0.0336
357,9824.00, 0.0334
358,7376.00, 0.0332
359,10529.00, 0.0331
360,9250.00, 0.0329
361,7784.00, 0.0327
362,6994.00, 0.0326
363,12704.00, 0.0324
364,11178.00, 0.0323
365,7949.00, 0.0321
366,10009.00, 0.0319
367,11270.00, 0.0318
368,8104.00, 0.0316
369,10920.00, 0.0315
370,8093.00, 0.0313
371,8666.00, 0.0311
372,9083.00, 0.0310
373,8439.00, 0.0308
374,9474.00, 0.0307
375,9779.00, 0.0305
376,9084.00, 0.0304
377,5914.00, 0.0302
378,9159.00, 0.0301
379,9959.00, 0.0299
380,7989.00, 0.0298
381,11404.00, 0.0296
382,9879.00, 0.0295
383,8214.00, 0.0293
384,8732.00, 0.0292
385,7400.00, 0.0290
386,5937.00, 0.0289
387,10859.00, 0.0287
388,8185.00, 0.0286
389,9924.00, 0.0285
390,9489.00, 0.0283
391,10227.00, 0.0282
392,9584.00, 0.0280
393,6779.00, 0.0279
394,9044.00, 0.0278
395,9095.00, 0.0276
396,6929.00, 0.0275
397,8483.00, 0.0273
398,8779.00, 0.0272
399,8836.00, 0.0271
400,7909.00, 0.0269
401,10680.00, 0.0268
402,8972.00, 0.0267
403,10899.00, 0.0265
404,9771.00, 0.0264
405,8205.00, 0.0263
406,8619.00, 0.0261
407,10413.00, 0.0260
408,8634.00, 0.0259
409,10965.00, 0.0257
410,11019.00, 0.0256
411,8619.00, 0.0255
412,7644.00, 0.0254
413,11433.00, 0.0252
414,7534.00, 0.0251
415,5399.00, 0.0250
416,8614.00, 0.0249
417,6632.00, 0.0247
418,13354.00, 0.0246
419,8440.00, 0.0245
420,9028.00, 0.0244
421,11674.00, 0.0242
422,10969.00, 0.0241
423,6718.00, 0.0240
424,7970.00, 0.0239
425,5749.00, 0.0238
426,7072.00, 0.0236
427,10379.00, 0.0235
428,8034.00, 0.0234
429,8872.00, 0.0233
430,9411.00, 0.0232
431,9522.00, 0.0231
432,10008.00, 0.0229
433,7916.00, 0.0228
434,10654.00, 0.0227
435,7856.00, 0.0226
436,9161.00, 0.0225
437,10784.00, 0.0224
438,9340.00, 0.0223
439,9000.00, 0.0221
440,10934.00, 0.0220
441,9864.00, 0.0219
442,9725.00, 0.0218
443,8899.00, 0.0217
444,9759.00, 0.0216
445,7759.00, 0.0215
446,11568.00, 0.0214
447,10984.00, 0.0213
448,8629.00, 0.0212
449,8732.00, 0.0211
450,8778.00, 0.0210
451,8160.00, 0.0209
452,8334.00, 0.0208
453,9087.00, 0.0206
454,8017.00, 0.0205
455,10103.00, 0.0204
456,6605.00, 0.0203
457,7789.00, 0.0202
458,8634.00, 0.0201
459,6165.00, 0.0200
460,8219.00, 0.0199
461,13619.00, 0.0198
462,9157.00, 0.0197
463,11589.00, 0.0196
464,7804.00, 0.0195
465,8799.00, 0.0194
466,13809.00, 0.0193
467,7619.00, 0.0192
468,8764.00, 0.0192
469,10309.00, 0.0191
470,9889.00, 0.0190
471,10143.00, 0.0189
472,10809.00, 0.0188
473,8639.00, 0.0187
474,8967.00, 0.0186
475,12258.00, 0.0185
476,10890.00, 0.0184
477,9271.00, 0.0183
478,6749.00, 0.0182
479,9154.00, 0.0181
480,8154.00, 0.0180
481,8175.00, 0.0179
482,11819.00, 0.0179
483,9798.00, 0.0178
484,8549.00, 0.0177
485,9604.00, 0.0176
486,11014.00, 0.0175
487,8049.00, 0.0174
488,9510.00, 0.0173
489,8343.00, 0.0172
490,8619.00, 0.0172
491,8409.00, 0.0171
492,7904.00, 0.0170
493,7934.00, 0.0169
494,9754.00, 0.0168
495,10249.00, 0.0167
496,11854.00, 0.0166
497,7259.00, 0.0166
498,7924.00, 0.0165
499,7555.00, 0.0164
500,10134.00, 0.0163
501,10124.00, 0.0162
502,7156.00, 0.0162
503,8154.00, 0.0161
504,9879.00, 0.0160
505,7944.00, 0.0159
506,8034.00, 0.0158
507,7359.00, 0.0158
508,9058.00, 0.0157
509,8379.00, 0.0156
510,9769.00, 0.0155
511,7664.00, 0.0154
512,10370.00, 0.0154
513,10589.00, 0.0153
514,7314.00, 0.0152
515,11464.00, 0.0151
516,10722.00, 0.0151
517,10237.00, 0.0150
518,8239.00, 0.0149
519,9898.00, 0.0148
520,9794.00, 0.0148
521,7937.00, 0.0147
522,10989.00, 0.0146
523,8349.00, 0.0145
524,11339.00, 0.0145
525,8228.00, 0.0144
526,9322.00, 0.0143
527,7529.00, 0.0142
528,8202.00, 0.0142
529,8834.00, 0.0141
530,7159.00, 0.0140
531,10487.00, 0.0140
532,9829.00, 0.0139
533,6866.00, 0.0138
534,7489.00, 0.0138
535,9164.00, 0.0137
536,9349.00, 0.0136
537,5589.00, 0.0136
538,11044.00, 0.0135
539,6959.00, 0.0134
540,9369.00, 0.0134
541,8702.00, 0.0133
542,7899.00, 0.0132
543,9920.00, 0.0132
544,6454.00, 0.0131
545,9359.00, 0.0130
546,8584.00, 0.0130
547,9734.00, 0.0129
548,9899.00, 0.0128
549,6324.00, 0.0128
550,13784.00, 0.0127
551,12444.00, 0.0126
552,10262.00, 0.0126
553,8291.00, 0.0125
554,10593.00, 0.0124
555,8614.00, 0.0124
556,9724.00, 0.0123
557,11729.00, 0.0123
558,9039.00, 0.0122
559,10599.00, 0.0121
560,9662.00, 0.0121
561,7949.00, 0.0120
562,9691.00, 0.0120
563,8202.00, 0.0119
564,8039.00, 0.0118
565,9847.00, 0.0118
566,8969.00, 0.0117
567,9629.00, 0.0117
568,7858.00, 0.0116
569,8579.00, 0.0115
570,9989.00, 0.0115
571,9190.00, 0.0114
572,9889.00, 0.0114
573,9673.00, 0.0113
574,11959.00, 0.0113
575,8925.00, 0.0112
576,10409.00, 0.0111
577,10004.00, 0.0111
578,8891.00, 0.0110
579,10777.00, 0.0110
580,7938.00, 0.0109
581,8584.00, 0.0109
582,10809.00, 0.0108
583,9179.00, 0.0108
584,7737.00, 0.0107
585,10274.00, 0.0107
586,8734.00, 0.0106
587,9746.00, 0.0105
588,9154.00, 0.0105
589,9364.00, 0.0104
590,10344.00, 0.0104
591,10634.00, 0.0103
592,11361.00, 0.0103
593,11154.00, 0.0102
594,12466.00, 0.0102
595,8663.00, 0.0101
596,9261.00, 0.0101
597,7094.00, 0.0100
598,11004.00, 0.0100
599,8269.00, 0.0099
600,7294.00, 0.0099
601,9969.00, 0.0098
602,10345.00, 0.0098
