Episode, Total Reward, Epsilon
259,54.00, 0.0546
260,94.00, 0.0543
261,94.00, 0.0541
262,94.00, 0.0538
263,94.00, 0.0535
264,96.00, 0.0533
265,94.00, 0.0530
266,94.00, 0.0527
267,94.00, 0.0525
268,94.00, 0.0522
269,94.00, 0.0519
270,94.00, 0.0517
271,94.00, 0.0514
272,52.00, 0.0512
273,94.00, 0.0509
274,94.00, 0.0506
275,94.00, 0.0504
276,94.00, 0.0501
277,96.00, 0.0499
278,94.00, 0.0496
279,94.00, 0.0494
280,54.00, 0.0491
281,54.00, 0.0489
282,96.00, 0.0487
283,94.00, 0.0484
284,92.00, 0.0482
285,54.00, 0.0479
286,54.00, 0.0477
287,96.00, 0.0475
288,94.00, 0.0472
289,54.00, 0.0470
290,94.00, 0.0467
291,54.00, 0.0465
292,94.00, 0.0463
293,54.00, 0.0460
294,96.00, 0.0458
295,94.00, 0.0456
296,94.00, 0.0454
297,54.00, 0.0451
298,96.00, 0.0449
299,16.00, 0.0447
300,94.00, 0.0445
301,94.00, 0.0442
302,54.00, 0.0440
303,96.00, 0.0438
304,94.00, 0.0436
305,94.00, 0.0434
306,94.00, 0.0431
307,94.00, 0.0429
308,92.00, 0.0427
309,54.00, 0.0425
310,94.00, 0.0423
311,52.00, 0.0421
312,56.00, 0.0419
313,16.00, 0.0417
314,52.00, 0.0414
315,52.00, 0.0412
316,54.00, 0.0410
317,92.00, 0.0408
318,52.00, 0.0406
319,92.00, 0.0404
320,94.00, 0.0402
321,92.00, 0.0400
322,-26.00, 0.0398
323,54.00, 0.0396
324,54.00, 0.0394
325,14.00, 0.0392
326,92.00, 0.0390
327,12.00, 0.0388
328,54.00, 0.0386
329,14.00, 0.0384
330,94.00, 0.0383
331,94.00, 0.0381
332,94.00, 0.0379
333,94.00, 0.0377
334,56.00, 0.0375
335,94.00, 0.0373
336,54.00, 0.0371
337,94.00, 0.0369
338,94.00, 0.0367
339,54.00, 0.0366
340,96.00, 0.0364
341,-24.00, 0.0362
342,14.00, 0.0360
343,94.00, 0.0358
344,54.00, 0.0357
345,16.00, 0.0355
346,94.00, 0.0353
347,12.00, 0.0351
348,54.00, 0.0350
349,92.00, 0.0348
350,52.00, 0.0346
351,92.00, 0.0344
352,94.00, 0.0343
353,92.00, 0.0341
354,94.00, 0.0339
355,94.00, 0.0337
356,92.00, 0.0336
357,94.00, 0.0334
358,92.00, 0.0332
359,94.00, 0.0331
360,92.00, 0.0329
361,92.00, 0.0327
362,92.00, 0.0326
363,92.00, 0.0324
364,94.00, 0.0323
365,54.00, 0.0321
366,54.00, 0.0319
367,96.00, 0.0318
368,94.00, 0.0316
369,14.00, 0.0315
370,92.00, 0.0313
371,94.00, 0.0311
372,94.00, 0.0310
373,92.00, 0.0308
374,94.00, 0.0307
375,54.00, 0.0305
376,94.00, 0.0304
377,94.00, 0.0302
378,54.00, 0.0301
379,94.00, 0.0299
380,94.00, 0.0298
381,54.00, 0.0296
382,92.00, 0.0295
383,94.00, 0.0293
384,92.00, 0.0292
385,92.00, 0.0290
386,92.00, 0.0289
387,94.00, 0.0287
388,94.00, 0.0286
389,94.00, 0.0285
390,94.00, 0.0283
391,94.00, 0.0282
392,94.00, 0.0280
393,94.00, 0.0279
394,54.00, 0.0278
395,96.00, 0.0276
396,56.00, 0.0275
397,92.00, 0.0273
398,94.00, 0.0272
399,94.00, 0.0271
400,92.00, 0.0269
401,94.00, 0.0268
402,94.00, 0.0267
403,94.00, 0.0265
404,94.00, 0.0264
405,94.00, 0.0263
406,94.00, 0.0261
407,94.00, 0.0260
408,56.00, 0.0259
409,56.00, 0.0257
410,96.00, 0.0256
411,94.00, 0.0255
412,54.00, 0.0254
413,94.00, 0.0252
414,94.00, 0.0251
415,92.00, 0.0250
416,94.00, 0.0249
417,94.00, 0.0247
418,94.00, 0.0246
419,94.00, 0.0245
420,92.00, 0.0244
421,94.00, 0.0242
422,94.00, 0.0241
423,92.00, 0.0240
424,92.00, 0.0239
425,94.00, 0.0238
426,92.00, 0.0236
427,94.00, 0.0235
428,94.00, 0.0234
429,94.00, 0.0233
430,92.00, 0.0232
431,94.00, 0.0231
432,54.00, 0.0229
433,96.00, 0.0228
434,54.00, 0.0227
435,92.00, 0.0226
436,94.00, 0.0225
437,94.00, 0.0224
438,94.00, 0.0223
439,94.00, 0.0221
440,96.00, 0.0220
441,92.00, 0.0219
442,92.00, 0.0218
443,54.00, 0.0217
444,56.00, 0.0216
445,54.00, 0.0215
446,94.00, 0.0214
447,92.00, 0.0213
448,92.00, 0.0212
449,92.00, 0.0211
450,54.00, 0.0210
451,94.00, 0.0209
452,94.00, 0.0208
453,54.00, 0.0206
454,94.00, 0.0205
455,94.00, 0.0204
456,94.00, 0.0203
457,54.00, 0.0202
458,94.00, 0.0201
459,54.00, 0.0200
460,94.00, 0.0199
461,96.00, 0.0198
462,92.00, 0.0197
463,94.00, 0.0196
464,94.00, 0.0195
465,92.00, 0.0194
466,94.00, 0.0193
467,94.00, 0.0192
468,94.00, 0.0192
469,92.00, 0.0191
470,94.00, 0.0190
471,92.00, 0.0189
472,94.00, 0.0188
473,92.00, 0.0187
474,94.00, 0.0186
475,94.00, 0.0185
476,94.00, 0.0184
477,92.00, 0.0183
478,94.00, 0.0182
479,94.00, 0.0181
480,94.00, 0.0180
481,92.00, 0.0179
482,94.00, 0.0179
483,94.00, 0.0178
484,94.00, 0.0177
485,92.00, 0.0176
486,92.00, 0.0175
487,94.00, 0.0174
488,92.00, 0.0173
489,94.00, 0.0172
490,92.00, 0.0172
491,92.00, 0.0171
492,94.00, 0.0170
493,92.00, 0.0169
494,94.00, 0.0168
495,92.00, 0.0167
496,94.00, 0.0166
497,92.00, 0.0166
498,92.00, 0.0165
499,94.00, 0.0164
500,92.00, 0.0163
501,94.00, 0.0162
502,92.00, 0.0162
503,92.00, 0.0161
504,94.00, 0.0160
505,94.00, 0.0159
506,94.00, 0.0158
507,96.00, 0.0158
508,54.00, 0.0157
509,94.00, 0.0156
510,92.00, 0.0155
511,94.00, 0.0154
512,92.00, 0.0154
513,92.00, 0.0153
514,94.00, 0.0152
515,92.00, 0.0151
516,94.00, 0.0151
517,94.00, 0.0150
518,92.00, 0.0149
519,94.00, 0.0148
520,94.00, 0.0148
521,94.00, 0.0147
522,92.00, 0.0146
523,94.00, 0.0145
524,92.00, 0.0145
525,94.00, 0.0144
526,92.00, 0.0143
527,92.00, 0.0142
528,92.00, 0.0142
529,94.00, 0.0141
530,92.00, 0.0140
531,92.00, 0.0140
532,92.00, 0.0139
533,92.00, 0.0138
534,92.00, 0.0138
535,94.00, 0.0137
536,94.00, 0.0136
537,94.00, 0.0136
538,94.00, 0.0135
539,94.00, 0.0134
540,92.00, 0.0134
541,92.00, 0.0133
542,92.00, 0.0132
543,92.00, 0.0132
544,92.00, 0.0131
545,92.00, 0.0130
546,94.00, 0.0130
547,92.00, 0.0129
548,92.00, 0.0128
549,92.00, 0.0128
550,94.00, 0.0127
551,92.00, 0.0126
552,92.00, 0.0126
553,92.00, 0.0125
554,92.00, 0.0124
555,92.00, 0.0124
556,92.00, 0.0123
557,94.00, 0.0123
558,92.00, 0.0122
559,92.00, 0.0121
560,92.00, 0.0121
561,92.00, 0.0120
562,52.00, 0.0120
563,92.00, 0.0119
564,14.00, 0.0118
565,54.00, 0.0118
566,94.00, 0.0117
567,14.00, 0.0117
568,92.00, 0.0116
569,92.00, 0.0115
570,92.00, 0.0115
571,92.00, 0.0114
572,54.00, 0.0114
573,94.00, 0.0113
574,94.00, 0.0113
575,94.00, 0.0112
576,92.00, 0.0111
577,92.00, 0.0111
578,52.00, 0.0110
579,92.00, 0.0110
580,94.00, 0.0109
581,92.00, 0.0109
582,92.00, 0.0108
583,92.00, 0.0108
584,92.00, 0.0107
585,92.00, 0.0107
586,94.00, 0.0106
587,94.00, 0.0105
588,94.00, 0.0105
589,94.00, 0.0104
590,92.00, 0.0104
591,92.00, 0.0103
592,94.00, 0.0103
593,92.00, 0.0102
594,94.00, 0.0102
595,92.00, 0.0101
596,94.00, 0.0101
597,92.00, 0.0100
598,92.00, 0.0100
599,92.00, 0.0099
600,92.00, 0.0099
601,92.00, 0.0098
602,92.00, 0.0098
603,92.00, 0.0097
604,94.00, 0.0097
605,94.00, 0.0096
606,94.00, 0.0096
607,92.00, 0.0095
608,94.00, 0.0095
609,92.00, 0.0094
610,92.00, 0.0094
611,94.00, 0.0094
612,92.00, 0.0093
613,94.00, 0.0093
614,94.00, 0.0092
615,92.00, 0.0092
616,94.00, 0.0091
617,92.00, 0.0091
618,92.00, 0.0090
619,94.00, 0.0090
620,92.00, 0.0089
621,92.00, 0.0089
622,94.00, 0.0089
623,92.00, 0.0088
624,92.00, 0.0088
625,92.00, 0.0087
626,92.00, 0.0087
627,94.00, 0.0086
628,94.00, 0.0086
629,94.00, 0.0085
630,92.00, 0.0085
631,94.00, 0.0085
632,92.00, 0.0084
633,92.00, 0.0084
634,94.00, 0.0083
635,94.00, 0.0083
636,94.00, 0.0083
637,92.00, 0.0082
638,94.00, 0.0082
639,94.00, 0.0081
640,94.00, 0.0081
641,96.00, 0.0080
642,94.00, 0.0080
643,94.00, 0.0080
644,94.00, 0.0079
645,94.00, 0.0079
646,94.00, 0.0078
647,94.00, 0.0078
648,94.00, 0.0078
649,92.00, 0.0077
650,92.00, 0.0077
651,94.00, 0.0077
652,94.00, 0.0076
653,94.00, 0.0076
654,94.00, 0.0075
655,94.00, 0.0075
656,94.00, 0.0075
657,94.00, 0.0074
658,94.00, 0.0074
659,94.00, 0.0074
660,94.00, 0.0073
661,94.00, 0.0073
662,94.00, 0.0072
663,94.00, 0.0072
664,94.00, 0.0072
665,54.00, 0.0071
666,94.00, 0.0071
667,94.00, 0.0071
668,94.00, 0.0070
669,94.00, 0.0070
670,94.00, 0.0070
671,94.00, 0.0069
672,94.00, 0.0069
673,96.00, 0.0069
674,94.00, 0.0068
675,94.00, 0.0068
676,94.00, 0.0068
677,54.00, 0.0067
678,92.00, 0.0067
679,92.00, 0.0067
680,92.00, 0.0066
681,92.00, 0.0066
682,94.00, 0.0066
683,54.00, 0.0065
684,94.00, 0.0065
685,94.00, 0.0065
686,94.00, 0.0064
687,94.00, 0.0064
688,94.00, 0.0064
689,94.00, 0.0063
690,94.00, 0.0063
691,94.00, 0.0063
692,94.00, 0.0062
693,94.00, 0.0062
694,94.00, 0.0062
695,94.00, 0.0061
696,94.00, 0.0061
697,54.00, 0.0061
698,94.00, 0.0060
699,92.00, 0.0060
700,92.00, 0.0060
701,92.00, 0.0060
702,92.00, 0.0059
703,92.00, 0.0059
704,92.00, 0.0059
705,94.00, 0.0058
706,92.00, 0.0058
707,92.00, 0.0058
708,92.00, 0.0058
709,92.00, 0.0057
710,94.00, 0.0057
711,92.00, 0.0057
712,92.00, 0.0056
713,92.00, 0.0056
714,94.00, 0.0056
715,92.00, 0.0056
716,94.00, 0.0055
717,92.00, 0.0055
718,92.00, 0.0055
719,92.00, 0.0054
720,94.00, 0.0054
721,92.00, 0.0054
722,92.00, 0.0054
723,92.00, 0.0053
724,92.00, 0.0053
725,92.00, 0.0053
726,92.00, 0.0053
727,92.00, 0.0052
728,94.00, 0.0052
729,92.00, 0.0052
730,92.00, 0.0052
731,92.00, 0.0051
732,94.00, 0.0051
733,92.00, 0.0051
734,92.00, 0.0050
735,92.00, 0.0050
736,92.00, 0.0050
737,92.00, 0.0050
738,92.00, 0.0049
739,92.00, 0.0049
740,92.00, 0.0049
741,92.00, 0.0049
742,94.00, 0.0049
743,94.00, 0.0048
744,92.00, 0.0048
745,92.00, 0.0048
746,92.00, 0.0048
747,92.00, 0.0047
748,92.00, 0.0047
749,94.00, 0.0047
750,92.00, 0.0047
751,92.00, 0.0046
752,92.00, 0.0046
753,92.00, 0.0046
754,92.00, 0.0046
755,92.00, 0.0045
756,92.00, 0.0045
757,92.00, 0.0045
758,92.00, 0.0045
759,92.00, 0.0045
760,92.00, 0.0044
761,92.00, 0.0044
762,92.00, 0.0044
