Episode, Total Reward, Epsilon
1,-9711.00, 0.1990
2,-5051.00, 0.1980
3,2324.00, 0.1970
4,1294.00, 0.1960
5,-341.00, 0.1950
6,-551.00, 0.1941
7,6484.00, 0.1931
8,-476.00, 0.1921
9,709.00, 0.1912
10,584.00, 0.1902
11,-406.00, 0.1893
12,3534.00, 0.1883
13,2509.00, 0.1874
14,5349.00, 0.1864
15,3964.00, 0.1855
16,2974.00, 0.1846
17,1289.00, 0.1837
18,704.00, 0.1827
19,6229.00, 0.1818
20,-371.00, 0.1809
21,1034.00, 0.1800
22,2529.00, 0.1791
23,1354.00, 0.1782
24,1794.00, 0.1773
25,-1546.00, 0.1764
26,2499.00, 0.1756
27,2669.00, 0.1747
28,4914.00, 0.1738
29,4349.00, 0.1729
30,149.00, 0.1721
31,3774.00, 0.1712
32,-2131.00, 0.1704
33,2674.00, 0.1695
34,-551.00, 0.1687
35,1649.00, 0.1678
36,1009.00, 0.1670
37,3624.00, 0.1661
38,-1136.00, 0.1653
39,-3076.00, 0.1645
40,-2736.00, 0.1637
41,2299.00, 0.1628
42,-306.00, 0.1620
43,3714.00, 0.1612
44,439.00, 0.1604
45,2679.00, 0.1596
46,-1761.00, 0.1588
47,7964.00, 0.1580
48,3564.00, 0.1572
49,5479.00, 0.1564
50,3289.00, 0.1557
51,2574.00, 0.1549
52,3989.00, 0.1541
53,3749.00, 0.1533
54,-26.00, 0.1526
55,-1841.00, 0.1518
56,-1491.00, 0.1511
57,-1881.00, 0.1503
58,-3436.00, 0.1495
59,-446.00, 0.1488
60,4784.00, 0.1481
61,-2136.00, 0.1473
62,114.00, 0.1466
63,3329.00, 0.1458
64,1024.00, 0.1451
65,3529.00, 0.1444
66,2194.00, 0.1437
67,1824.00, 0.1429
68,-576.00, 0.1422
69,3139.00, 0.1415
70,3034.00, 0.1408
71,5404.00, 0.1401
72,4059.00, 0.1394
73,914.00, 0.1387
74,4929.00, 0.1380
75,5109.00, 0.1373
76,-2786.00, 0.1366
77,2274.00, 0.1360
78,1529.00, 0.1353
79,1564.00, 0.1346
80,-1696.00, 0.1339
81,174.00, 0.1333
82,-1946.00, 0.1326
83,-1886.00, 0.1319
84,869.00, 0.1313
85,4134.00, 0.1306
86,-4371.00, 0.1300
87,2854.00, 0.1293
88,3719.00, 0.1287
89,-2766.00, 0.1280
90,-421.00, 0.1274
91,4804.00, 0.1267
92,-3276.00, 0.1261
93,1519.00, 0.1255
94,-1801.00, 0.1249
95,-1616.00, 0.1242
96,-2111.00, 0.1236
97,1009.00, 0.1230
98,1049.00, 0.1224
99,1294.00, 0.1218
100,-1096.00, 0.1212
101,2984.00, 0.1205
102,-981.00, 0.1199
103,3369.00, 0.1193
104,5639.00, 0.1187
105,-216.00, 0.1182
106,2049.00, 0.1176
107,10859.00, 0.1170
108,-2246.00, 0.1164
109,-3306.00, 0.1158
