strategy,makespan,completed,tasks_done,tasks_total,fuel_violations,strand_events,stranded_frames,min_fuel,total_truck_distance,active_distance,detour_distance,detour_percentage,uptime_ratio,hold_frames,total_swaps,drone_flight_distance,drone_energy,drone_efficiency_percentage,max_route_length,truck_range,num_tasks,seed,maze,num_trucks,drones_per_station,service_frames,wall_time_s
proactive_fuel,1933,True,35,35,0,0,0,1133.0,13235.0,10242.0,2993.0,22.61,0.6623,0,0,0.0,0.0,0.0,1885.71,3000.0,35,7,maze.csv,8,2,150,0.02
proactive_fuel,1933,True,35,35,0,0,0,1133.0,13235.0,10242.0,2993.0,22.61,0.6623,0,0,0.0,0.0,0.0,1885.71,3000.0,35,7,maze.csv,8,4,150,0.02
depot_only,1996,True,36,36,0,0,0,1072.0,13858.0,9391.0,4467.0,32.23,0.5881,0,0,0,0.0,0.0,1942.86,3000.0,36,8,maze.csv,8,1,150,0.02
fixed_station_evrp,1996,True,36,36,0,0,0,1072.0,13858.0,9391.0,4467.0,32.23,0.5881,0,0,0,0.0,0.0,1942.86,3000.0,36,8,maze.csv,8,1,150,0.02
reactive_drone,1996,True,36,36,0,0,0,1072.0,13858.0,9391.0,4467.0,32.23,0.5881,0,0,0.0,0.0,0.0,1942.86,3000.0,36,8,maze.csv,8,1,150,0.01
proactive_fuel,1996,True,36,36,0,0,0,1072.0,13858.0,9391.0,4467.0,32.23,0.5881,0,0,0.0,0.0,0.0,1942.86,3000.0,36,8,maze.csv,8,1,150,0.02
proactive_fuel,1996,True,36,36,0,0,0,1072.0,13858.0,9391.0,4467.0,32.23,0.5881,0,0,0.0,0.0,0.0,1942.86,3000.0,36,8,maze.csv,8,2,150,0.02
proactive_fuel,1996,True,36,36,0,0,0,1072.0,13858.0,9391.0,4467.0,32.23,0.5881,0,0,0.0,0.0,0.0,1942.86,3000.0,36,8,maze.csv,8,4,150,0.02
depot_only,2116,True,40,40,0,0,0,956.0,13742.0,10404.0,3338.0,24.29,0.6146,0,0,0,0.0,0.0,2057.14,3000.0,40,9,maze.csv,8,1,150,0.02
fixed_station_evrp,2116,True,40,40,0,0,0,956.0,13742.0,10404.0,3338.0,24.29,0.6146,0,0,0,0.0,0.0,2057.14,3000.0,40,9,maze.csv,8,1,150,0.02
reactive_drone,2116,True,40,40,0,0,0,956.0,13742.0,10404.0,3338.0,24.29,0.6146,0,0,0.0,0.0,0.0,2057.14,3000.0,40,9,maze.csv,8,1,150,0.01
proactive_fuel,2116,True,40,40,0,0,0,956.0,13742.0,10404.0,3338.0,24.29,0.6146,0,0,0.0,0.0,0.0,2057.14,3000.0,40,9,maze.csv,8,1,150,0.02
proactive_fuel,2116,True,40,40,0,0,0,956.0,13742.0,10404.0,3338.0,24.29,0.6146,0,0,0.0,0.0,0.0,2057.14,3000.0,40,9,maze.csv,8,2,150,0.02
proactive_fuel,2116,True,40,40,0,0,0,956.0,13742.0,10404.0,3338.0,24.29,0.6146,0,0,0.0,0.0,0.0,2057.14,3000.0,40,9,maze.csv,8,4,150,0.02
depot_only,2112,True,39,39,0,0,0,960.0,14493.0,10187.0,4306.0,29.71,0.6029,0,0,0,0.0,0.0,2057.14,3000.0,39,10,maze.csv,8,1,150,0.02
fixed_station_evrp,2112,True,39,39,0,0,0,960.0,14493.0,10187.0,4306.0,29.71,0.6029,0,0,0,0.0,0.0,2057.14,3000.0,39,10,maze.csv,8,1,150,0.02
reactive_drone,2112,True,39,39,0,0,0,960.0,14493.0,10187.0,4306.0,29.71,0.6029,0,0,0.0,0.0,0.0,2057.14,3000.0,39,10,maze.csv,8,1,150,0.01
proactive_fuel,2112,True,39,39,0,0,0,960.0,14493.0,10187.0,4306.0,29.71,0.6029,0,0,0.0,0.0,0.0,2057.14,3000.0,39,10,maze.csv,8,1,150,0.02
proactive_fuel,2112,True,39,39,0,0,0,960.0,14493.0,10187.0,4306.0,29.71,0.6029,0,0,0.0,0.0,0.0,2057.14,3000.0,39,10,maze.csv,8,2,150,0.02
proactive_fuel,2112,True,39,39,0,0,0,960.0,14493.0,10187.0,4306.0,29.71,0.6029,0,0,0.0,0.0,0.0,2057.14,3000.0,39,10,maze.csv,8,4,150,0.02
depot_only,1993,True,38,38,0,0,0,1075.0,17940.0,12050.0,5890.0,32.83,0.5038,0,0,0,0.0,0.0,1942.86,3000.0,38,1,maze.csv,12,1,150,0.02
fixed_station_evrp,1993,True,38,38,0,0,0,1075.0,17940.0,12050.0,5890.0,32.83,0.5038,0,0,0,0.0,0.0,1942.86,3000.0,38,1,maze.csv,12,1,150,0.02
reactive_drone,1993,True,38,38,0,0,0,1075.0,17940.0,12050.0,5890.0,32.83,0.5038,0,0,0.0,0.0,0.0,1942.86,3000.0,38,1,maze.csv,12,1,150,0.01
proactive_fuel,1993,True,38,38,0,0,0,1075.0,17940.0,12050.0,5890.0,32.83,0.5038,0,0,0.0,0.0,0.0,1942.86,3000.0,38,1,maze.csv,12,1,150,0.02
proactive_fuel,1993,True,38,38,0,0,0,1075.0,17940.0,12050.0,5890.0,32.83,0.5038,0,0,0.0,0.0,0.0,1942.86,3000.0,38,1,maze.csv,12,2,150,0.02
proactive_fuel,1993,True,38,38,0,0,0,1075.0,17940.0,12050.0,5890.0,32.83,0.5038,0,0,0.0,0.0,0.0,1942.86,3000.0,38,1,maze.csv,12,4,150,0.02
depot_only,1995,True,36,36,0,0,0,1073.0,14140.0,9618.0,4522.0,31.98,0.4018,0,0,0,0.0,0.0,1942.86,3000.0,36,2,maze.csv,12,1,150,0.02
fixed_station_evrp,1995,True,36,36,0,0,0,1073.0,14140.0,9618.0,4522.0,31.98,0.4018,0,0,0,0.0,0.0,1942.86,3000.0,36,2,maze.csv,12,1,150,0.02
reactive_drone,1995,True,36,36,0,0,0,1073.0,14140.0,9618.0,4522.0,31.98,0.4018,0,0,0.0,0.0,0.0,1942.86,3000.0,36,2,maze.csv,12,1,150,0.01
proactive_fuel,1995,True,36,36,0,0,0,1073.0,14140.0,9618.0,4522.0,31.98,0.4018,0,0,0.0,0.0,0.0,1942.86,3000.0,36,2,maze.csv,12,1,150,0.02
proactive_fuel,1995,True,36,36,0,0,0,1073.0,14140.0,9618.0,4522.0,31.98,0.4018,0,0,0.0,0.0,0.0,1942.86,3000.0,36,2,maze.csv,12,2,150,0.02
proactive_fuel,1995,True,36,36,0,0,0,1073.0,14140.0,9618.0,4522.0,31.98,0.4018,0,0,0.0,0.0,0.0,1942.86,3000.0,36,2,maze.csv,12,4,150,0.02
depot_only,1871,True,40,40,0,0,0,1193.0,14081.0,9614.0,4467.0,31.72,0.4282,0,0,0,0.0,0.0,1828.57,3000.0,40,3,maze.csv,12,1,150,0.02
fixed_station_evrp,1871,True,40,40,0,0,0,1193.0,14081.0,9614.0,4467.0,31.72,0.4282,0,0,0,0.0,0.0,1828.57,3000.0,40,3,maze.csv,12,1,150,0.02
reactive_drone,1871,True,40,40,0,0,0,1193.0,14081.0,9614.0,4467.0,31.72,0.4282,0,0,0.0,0.0,0.0,1828.57,3000.0,40,3,maze.csv,12,1,150,0.01
proactive_fuel,1871,True,40,40,0,0,0,1193.0,14081.0,9614.0,4467.0,31.72,0.4282,0,0,0.0,0.0,0.0,1828.57,3000.0,40,3,maze.csv,12,1,150,0.02
proactive_fuel,1871,True,40,40,0,0,0,1193.0,14081.0,9614.0,4467.0,31.72,0.4282,0,0,0.0,0.0,0.0,1828.57,3000.0,40,3,maze.csv,12,2,150,0.02
proactive_fuel,1871,True,40,40,0,0,0,1193.0,14081.0,9614.0,4467.0,31.72,0.4282,0,0,0.0,0.0,0.0,1828.57,3000.0,40,3,maze.csv,12,4,150,0.02
depot_only,1991,True,36,36,0,0,0,1077.0,14637.0,10453.0,4184.0,28.59,0.4375,0,0,0,0.0,0.0,1942.86,3000.0,36,4,maze.csv,12,1,150,0.02
fixed_station_evrp,1991,True,36,36,0,0,0,1077.0,14637.0,10453.0,4184.0,28.59,0.4375,0,0,0,0.0,0.0,1942.86,3000.0,36,4,maze.csv,12,1,150,0.02
reactive_drone,1991,True,36,36,0,0,0,1077.0,14637.0,10453.0,4184.0,28.59,0.4375,0,0,0.0,0.0,0.0,1942.86,3000.0,36,4,maze.csv,12,1,150,0.01
proactive_fuel,1991,True,36,36,0,0,0,1077.0,14637.0,10453.0,4184.0,28.59,0.4375,0,0,0.0,0.0,0.0,1942.86,3000.0,36,4,maze.csv,12,1,150,0.02
proactive_fuel,1991,True,36,36,0,0,0,1077.0,14637.0,10453.0,4184.0,28.59,0.4375,0,0,0.0,0.0,0.0,1942.86,3000.0,36,4,maze.csv,12,2,150,0.02
proactive_fuel,1991,True,36,36,0,0,0,1077.0,14637.0,10453.0,4184.0,28.59,0.4375,0,0,0.0,0.0,0.0,1942.86,3000.0,36,4,maze.csv,12,4,150,0.02
depot_only,1818,True,40,40,0,0,0,1244.0,16909.0,11137.0,5772.0,34.14,0.5105,0,0,0,0.0,0.0,1771.43,3000.0,40,5,maze.csv,12,1,150,0.02
fixed_station_evrp,1818,True,40,40,0,0,0,1244.0,16909.0,11137.0,5772.0,34.14,0.5105,0,0,0,0.0,0.0,1771.43,3000.0,40,5,maze.csv,12,1,150,0.02
reactive_drone,1818,True,40,40,0,0,0,1244.0,16909.0,11137.0,5772.0,34.14,0.5105,0,0,0.0,0.0,0.0,1771.43,3000.0,40,5,maze.csv,12,1,150,0.01
proactive_fuel,1818,True,40,40,0,0,0,1244.0,16909.0,11137.0,5772.0,34.14,0.5105,0,0,0.0,0.0,0.0,1771.43,3000.0,40,5,maze.csv,12,1,150,0.02
proactive_fuel,1818,True,40,40,0,0,0,1244.0,16909.0,11137.0,5772.0,34.14,0.5105,0,0,0.0,0.0,0.0,1771.43,3000.0,40,5,maze.csv,12,2,150,0.02
proactive_fuel,1818,True,40,40,0,0,0,1244.0,16909.0,11137.0,5772.0,34.14,0.5105,0,0,0.0,0.0,0.0,1771.43,3000.0,40,5,maze.csv,12,4,150,0.02
depot_only,1995,True,35,35,0,0,0,1073.0,12620.0,8656.0,3964.0,31.41,0.3616,0,0,0,0.0,0.0,1942.86,3000.0,35,6,maze.csv,12,1,150,0.02
fixed_station_evrp,1995,True,35,35,0,0,0,1073.0,12620.0,8656.0,3964.0,31.41,0.3616,0,0,0,0.0,0.0,1942.86,3000.0,35,6,maze.csv,12,1,150,0.02
reactive_drone,1995,True,35,35,0,0,0,1073.0,12620.0,8656.0,3964.0,31.41,0.3616,0,0,0.0,0.0,0.0,1942.86,3000.0,35,6,maze.csv,12,1,150,0.01
proactive_fuel,1995,True,35,35,0,0,0,1073.0,12620.0,8656.0,3964.0,31.41,0.3616,0,0,0.0,0.0,0.0,1942.86,3000.0,35,6,maze.csv,12,1,150,0.02
proactive_fuel,1995,True,35,35,0,0,0,1073.0,12620.0,8656.0,3964.0,31.41,0.3616,0,0,0.0,0.0,0.0,1942.86,3000.0,35,6,maze.csv,12,2,150,0.02
proactive_fuel,1995,True,35,35,0,0,0,1073.0,12620.0,8656.0,3964.0,31.41,0.3616,0,0,0.0,0.0,0.0,1942.86,3000.0,35,6,maze.csv,12,4,150,0.02
depot_only,1818,True,35,35,0,0,0,1244.0,16805.0,11910.0,4895.0,29.13,0.5459,0,0,0,0.0,0.0,1771.43,3000.0,35,7,maze.csv,12,1,150,0.02
fixed_station_evrp,1818,True,35,35,0,0,0,1244.0,16805.0,11910.0,4895.0,29.13,0.5459,0,0,0,0.0,0.0,1771.43,3000.0,35,7,maze.csv,12,1,150,0.02
reactive_drone,1818,True,35,35,0,0,0,1244.0,16805.0,11910.0,4895.0,29.13,0.5459,0,0,0.0,0.0,0.0,1771.43,3000.0,35,7,maze.csv,12,1,150,0.01
proactive_fuel,1818,True,35,35,0,0,0,1244.0,16805.0,11910.0,4895.0,29.13,0.5459,0,0,0.0,0.0,0.0,1771.43,3000.0,35,7,maze.csv,12,1,150,0.02
proactive_fuel,1818,True,35,35,0,0,0,1244.0,16805.0,11910.0,4895.0,29.13,0.5459,0,0,0.0,0.0,0.0,1771.43,3000.0,35,7,maze.csv,12,2,150,0.02
proactive_fuel,1818,True,35,35,0,0,0,1244.0,16805.0,11910.0,4895.0,29.13,0.5459,0,0,0.0,0.0,0.0,1771.43,3000.0,35,7,maze.csv,12,4,150,0.02
depot_only,1996,True,36,36,0,0,0,1072.0,13917.0,10217.0,3700.0,26.59,0.4266,0,0,0,0.0,0.0,1942.86,3000.0,36,8,maze.csv,12,1,150,0.02
fixed_station_evrp,1996,True,36,36,0,0,0,1072.0,13917.0,10217.0,3700.0,26.59,0.4266,0,0,0,0.0,0.0,1942.86,3000.0,36,8,maze.csv,12,1,150,0.02
reactive_drone,1996,True,36,36,0,0,0,1072.0,13917.0,10217.0,3700.0,26.59,0.4266,0,0,0.0,0.0,0.0,1942.86,3000.0,36,8,maze.csv,12,1,150,0.01
proactive_fuel,1996,True,36,36,0,0,0,1072.0,13917.0,10217.0,3700.0,26.59,0.4266,0,0,0.0,0.0,0.0,1942.86,3000.0,36,8,maze.csv,12,1,150,0.02
proactive_fuel,1996,True,36,36,0,0,0,1072.0,13917.0,10217.0,3700.0,26.59,0.4266,0,0,0.0,0.0,0.0,1942.86,3000.0,36,8,maze.csv,12,2,150,0.02
proactive_fuel,1996,True,36,36,0,0,0,1072.0,13917.0,10217.0,3700.0,26.59,0.4266,0,0,0.0,0.0,0.0,1942.86,3000.0,36,8,maze.csv,12,4,150,0.02
depot_only,1937,True,40,40,0,0,0,1129.0,18719.0,13707.0,5012.0,26.77,0.5897,0,0,0,0.0,0.0,1885.71,3000.0,40,9,maze.csv,12,1,150,0.02
fixed_station_evrp,1937,True,40,40,0,0,0,1129.0,18719.0,13707.0,5012.0,26.77,0.5897,0,0,0,0.0,0.0,1885.71,3000.0,40,9,maze.csv,12,1,150,0.02
reactive_drone,1937,True,40,40,0,0,0,1129.0,18719.0,13707.0,5012.0,26.77,0.5897,0,0,0.0,0.0,0.0,1885.71,3000.0,40,9,maze.csv,12,1,150,0.01
proactive_fuel,1937,True,40,40,0,0,0,1129.0,18719.0,13707.0,5012.0,26.77,0.5897,0,0,0.0,0.0,0.0,1885.71,3000.0,40,9,maze.csv,12,1,150,0.02
proactive_fuel,1937,True,40,40,0,0,0,1129.0,18719.0,13707.0,5012.0,26.77,0.5897,0,0,0.0,0.0,0.0,1885.71,3000.0,40,9,maze.csv,12,2,150,0.02
proactive_fuel,1937,True,40,40,0,0,0,1129.0,18719.0,13707.0,5012.0,26.77,0.5897,0,0,0.0,0.0,0.0,1885.71,3000.0,40,9,maze.csv,12,4,150,0.02
depot_only,2053,True,39,39,0,0,0,1017.0,17372.0,11455.0,5917.0,34.06,0.465,0,0,0,0.0,0.0,2000.0,3000.0,39,10,maze.csv,12,1,150,0.02
fixed_station_evrp,2053,True,39,39,0,0,0,1017.0,17372.0,11455.0,5917.0,34.06,0.465,0,0,0,0.0,0.0,2000.0,3000.0,39,10,maze.csv,12,1,150,0.02
reactive_drone,2053,True,39,39,0,0,0,1017.0,17372.0,11455.0,5917.0,34.06,0.465,0,0,0.0,0.0,0.0,2000.0,3000.0,39,10,maze.csv,12,1,150,0.01
proactive_fuel,2053,True,39,39,0,0,0,1017.0,17372.0,11455.0,5917.0,34.06,0.465,0,0,0.0,0.0,0.0,2000.0,3000.0,39,10,maze.csv,12,1,150,0.02
proactive_fuel,2053,True,39,39,0,0,0,1017.0,17372.0,11455.0,5917.0,34.06,0.465,0,0,0.0,0.0,0.0,2000.0,3000.0,39,10,maze.csv,12,2,150,0.02
proactive_fuel,2053,True,39,39,0,0,0,1017.0,17372.0,11455.0,5917.0,34.06,0.465,0,0,0.0,0.0,0.0,2000.0,3000.0,39,10,maze.csv,12,4,150,0.02
