Episode, Total Reward, Epsilon
247,2474.00, 0.0580
248,3139.00, 0.0577
249,3973.00, 0.0574
250,2679.00, 0.0571
251,2719.00, 0.0568
252,1624.00, 0.0566
253,2854.00, 0.0563
254,3447.00, 0.0560
255,3247.00, 0.0557
256,2287.00, 0.0554
257,2838.00, 0.0552
258,2962.00, 0.0549
259,2946.00, 0.0546
260,4107.00, 0.0543
261,4388.00, 0.0541
262,2944.00, 0.0538
263,3099.00, 0.0535
264,3818.00, 0.0533
265,2958.00, 0.0530
266,1547.00, 0.0527
267,3539.00, 0.0525
268,2384.00, 0.0522
269,2127.00, 0.0519
270,1502.00, 0.0517
271,2081.00, 0.0514
272,3643.00, 0.0512
273,3689.00, 0.0509
274,2578.00, 0.0506
275,3448.00, 0.0504
276,3868.00, 0.0501
277,2794.00, 0.0499
278,3503.00, 0.0496
279,3438.00, 0.0494
280,2821.00, 0.0491
281,4149.00, 0.0489
282,4804.00, 0.0487
283,2958.00, 0.0484
284,3089.00, 0.0482
285,2760.00, 0.0479
286,3714.00, 0.0477
287,3604.00, 0.0475
288,4624.00, 0.0472
289,2829.00, 0.0470
290,2929.00, 0.0467
291,2342.00, 0.0465
292,3017.00, 0.0463
293,3459.00, 0.0460
294,2309.00, 0.0458
295,2808.00, 0.0456
296,4119.00, 0.0454
297,2498.00, 0.0451
298,3124.00, 0.0449
299,3133.00, 0.0447
300,3483.00, 0.0445
301,1933.00, 0.0442
302,3286.00, 0.0440
303,2778.00, 0.0438
304,2679.00, 0.0436
305,3434.00, 0.0434
306,3198.00, 0.0431
307,2342.00, 0.0429
308,2864.00, 0.0427
309,1596.00, 0.0425
310,4974.00, 0.0423
311,3159.00, 0.0421
312,2729.00, 0.0419
313,3999.00, 0.0417
314,3113.00, 0.0414
315,2643.00, 0.0412
316,2889.00, 0.0410
317,2459.00, 0.0408
318,2744.00, 0.0406
319,4229.00, 0.0404
320,2913.00, 0.0402
321,2739.00, 0.0400
322,2959.00, 0.0398
323,3893.00, 0.0396
324,2898.00, 0.0394
325,3674.00, 0.0392
326,2884.00, 0.0390
327,2414.00, 0.0388
328,4274.00, 0.0386
329,2727.00, 0.0384
330,4074.00, 0.0383
331,3349.00, 0.0381
332,3605.00, 0.0379
333,4119.00, 0.0377
334,3512.00, 0.0375
335,2706.00, 0.0373
336,2212.00, 0.0371
337,3879.00, 0.0369
338,2192.00, 0.0367
339,4194.00, 0.0366
340,3701.00, 0.0364
341,3112.00, 0.0362
342,3389.00, 0.0360
343,3998.00, 0.0358
344,3092.00, 0.0357
345,2288.00, 0.0355
346,3588.00, 0.0353
347,3219.00, 0.0351
348,3932.00, 0.0350
349,3058.00, 0.0348
350,3104.00, 0.0346
351,3654.00, 0.0344
352,3184.00, 0.0343
353,3738.00, 0.0341
354,2942.00, 0.0339
355,1917.00, 0.0337
356,2358.00, 0.0336
357,4022.00, 0.0334
358,3177.00, 0.0332
359,2579.00, 0.0331
360,2963.00, 0.0329
361,4753.00, 0.0327
362,4753.00, 0.0326
363,3094.00, 0.0324
364,4239.00, 0.0323
365,2218.00, 0.0321
366,4413.00, 0.0319
367,3152.00, 0.0318
368,3615.00, 0.0316
369,3412.00, 0.0315
370,3598.00, 0.0313
371,2943.00, 0.0311
372,3500.00, 0.0310
373,3903.00, 0.0308
374,3219.00, 0.0307
375,2988.00, 0.0305
376,3848.00, 0.0304
377,2514.00, 0.0302
378,4132.00, 0.0301
379,4544.00, 0.0299
380,3594.00, 0.0298
381,4209.00, 0.0296
382,3013.00, 0.0295
383,3096.00, 0.0293
384,1724.00, 0.0292
