Episode 438/1000  Total Reward: 300.00  Epsilon: 0.0223
Episode 439/1000  Total Reward: 296.00  Epsilon: 0.0221
Episode 440/1000  Total Reward: 300.00  Epsilon: 0.0220
Episode 441/1000  Total Reward: 254.00  Epsilon: 0.0219
Episode 442/1000  Total Reward: 260.00  Epsilon: 0.0218
Episode 443/1000  Total Reward: 256.00  Epsilon: 0.0217
Episode 444/1000  Total Reward: 296.00  Epsilon: 0.0216
Episode 445/1000  Total Reward: 218.00  Epsilon: 0.0215
Episode 446/1000  Total Reward: 296.00  Epsilon: 0.0214
Episode 447/1000  Total Reward: 298.00  Epsilon: 0.0213
Episode 448/1000  Total Reward: 216.00  Epsilon: 0.0212
Episode 449/1000  Total Reward: 254.00  Epsilon: 0.0211
Episode 450/1000  Total Reward: 256.00  Epsilon: 0.0210
Episode 451/1000  Total Reward: 296.00  Epsilon: 0.0209
Episode 452/1000  Total Reward: 298.00  Epsilon: 0.0208
Episode 453/1000  Total Reward: 296.00  Epsilon: 0.0206
Episode 454/1000  Total Reward: 296.00  Epsilon: 0.0205
Episode 455/1000  Total Reward: 300.00  Epsilon: 0.0204
Episode 456/1000  Total Reward: 296.00  Epsilon: 0.0203
Episode 457/1000  Total Reward: 214.00  Epsilon: 0.0202
Episode 458/1000  Total Reward: 300.00  Epsilon: 0.0201
Episode 459/1000  Total Reward: 298.00  Epsilon: 0.0200
Episode 460/1000  Total Reward: 298.00  Epsilon: 0.0199
Episode 461/1000  Total Reward: 296.00  Epsilon: 0.0198
Episode 462/1000  Total Reward: 300.00  Epsilon: 0.0197
Episode 463/1000  Total Reward: 300.00  Epsilon: 0.0196
Episode 464/1000  Total Reward: 296.00  Epsilon: 0.0195
Episode 465/1000  Total Reward: 300.00  Epsilon: 0.0194
Episode 466/1000  Total Reward: 258.00  Epsilon: 0.0193
Episode 467/1000  Total Reward: 258.00  Epsilon: 0.0192
Episode 468/1000  Total Reward: 298.00  Epsilon: 0.0192
Episode 469/1000  Total Reward: 260.00  Epsilon: 0.0191
Episode 470/1000  Total Reward: 298.00  Epsilon: 0.0190
Episode 471/1000  Total Reward: 298.00  Epsilon: 0.0189
Episode 472/1000  Total Reward: 300.00  Epsilon: 0.0188
Episode 473/1000  Total Reward: 290.00  Epsilon: 0.0187
Episode 474/1000  Total Reward: 298.00  Epsilon: 0.0186
Episode 475/1000  Total Reward: 300.00  Epsilon: 0.0185
Episode 476/1000  Total Reward: 298.00  Epsilon: 0.0184
Episode 477/1000  Total Reward: 260.00  Epsilon: 0.0183
Episode 478/1000  Total Reward: 298.00  Epsilon: 0.0182
Episode 479/1000  Total Reward: 300.00  Epsilon: 0.0181
Episode 480/1000  Total Reward: 300.00  Epsilon: 0.0180
Episode 481/1000  Total Reward: 292.00  Epsilon: 0.0179
Episode 482/1000  Total Reward: 260.00  Epsilon: 0.0179
Episode 483/1000  Total Reward: 250.00  Epsilon: 0.0178
Episode 484/1000  Total Reward: 168.00  Epsilon: 0.0177
Episode 485/1000  Total Reward: 234.00  Epsilon: 0.0176
Episode 486/1000  Total Reward: 254.00  Epsilon: 0.0175
Episode 487/1000  Total Reward: 298.00  Epsilon: 0.0174
Episode 488/1000  Total Reward: 254.00  Epsilon: 0.0173
Episode 489/1000  Total Reward: 298.00  Epsilon: 0.0172
Episode 490/1000  Total Reward: 300.00  Epsilon: 0.0172
Episode 491/1000  Total Reward: 296.00  Epsilon: 0.0171
Episode 492/1000  Total Reward: 300.00  Epsilon: 0.0170
Episode 493/1000  Total Reward: 296.00  Epsilon: 0.0169
Episode 494/1000  Total Reward: 254.00  Epsilon: 0.0168
Episode 495/1000  Total Reward: 298.00  Epsilon: 0.0167
Episode 496/1000  Total Reward: 300.00  Epsilon: 0.0166
Episode 497/1000  Total Reward: 216.00  Epsilon: 0.0166
Episode 498/1000  Total Reward: 294.00  Epsilon: 0.0165
Episode 499/1000  Total Reward: 218.00  Epsilon: 0.0164
Episode 500/1000  Total Reward: 258.00  Epsilon: 0.0163
Episode 501/1000  Total Reward: 300.00  Epsilon: 0.0162
Episode 502/1000  Total Reward: 298.00  Epsilon: 0.0162
Episode 503/1000  Total Reward: 220.00  Epsilon: 0.0161
Episode 504/1000  Total Reward: 296.00  Epsilon: 0.0160
Episode 505/1000  Total Reward: 220.00  Epsilon: 0.0159
Episode 506/1000  Total Reward: 256.00  Epsilon: 0.0158
Episode 507/1000  Total Reward: 298.00  Epsilon: 0.0158
Episode 508/1000  Total Reward: 220.00  Epsilon: 0.0157
Episode 509/1000  Total Reward: 258.00  Epsilon: 0.0156
Episode 510/1000  Total Reward: 300.00  Epsilon: 0.0155
Episode 511/1000  Total Reward: 260.00  Epsilon: 0.0154
Episode 512/1000  Total Reward: 218.00  Epsilon: 0.0154
Episode 513/1000  Total Reward: 300.00  Epsilon: 0.0153
Episode 514/1000  Total Reward: 260.00  Epsilon: 0.0152
Episode 515/1000  Total Reward: 258.00  Epsilon: 0.0151
Episode 516/1000  Total Reward: 258.00  Epsilon: 0.0151
Episode 517/1000  Total Reward: 300.00  Epsilon: 0.0150
Episode 518/1000  Total Reward: 260.00  Epsilon: 0.0149
Episode 519/1000  Total Reward: 298.00  Epsilon: 0.0148
Episode 520/1000  Total Reward: 300.00  Epsilon: 0.0148
Episode 521/1000  Total Reward: 300.00  Epsilon: 0.0147
Episode 522/1000  Total Reward: 254.00  Epsilon: 0.0146
Episode 523/1000  Total Reward: 298.00  Epsilon: 0.0145
Episode 524/1000  Total Reward: 296.00  Epsilon: 0.0145
Episode 525/1000  Total Reward: 300.00  Epsilon: 0.0144
Episode 526/1000  Total Reward: 296.00  Epsilon: 0.0143
Episode 527/1000  Total Reward: 298.00  Epsilon: 0.0142
Episode 528/1000  Total Reward: 298.00  Epsilon: 0.0142
Episode 529/1000  Total Reward: 258.00  Epsilon: 0.0141
Episode 530/1000  Total Reward: 300.00  Epsilon: 0.0140
Episode 531/1000  Total Reward: 300.00  Epsilon: 0.0140
Episode 532/1000  Total Reward: 300.00  Epsilon: 0.0139
Episode 533/1000  Total Reward: 294.00  Epsilon: 0.0138
Episode 534/1000  Total Reward: 258.00  Epsilon: 0.0138
Episode 535/1000  Total Reward: 256.00  Epsilon: 0.0137
Episode 536/1000  Total Reward: 300.00  Epsilon: 0.0136
Episode 537/1000  Total Reward: 300.00  Epsilon: 0.0136
Episode 538/1000  Total Reward: 300.00  Epsilon: 0.0135
Episode 539/1000  Total Reward: 216.00  Epsilon: 0.0134
Episode 540/1000  Total Reward: 260.00  Epsilon: 0.0134
Episode 541/1000  Total Reward: 260.00  Epsilon: 0.0133
Episode 542/1000  Total Reward: 300.00  Epsilon: 0.0132
Episode 543/1000  Total Reward: 298.00  Epsilon: 0.0132
Episode 544/1000  Total Reward: 300.00  Epsilon: 0.0131
Episode 545/1000  Total Reward: 300.00  Epsilon: 0.0130
Episode 546/1000  Total Reward: 300.00  Epsilon: 0.0130
Episode 547/1000  Total Reward: 298.00  Epsilon: 0.0129
Episode 548/1000  Total Reward: 296.00  Epsilon: 0.0128
Episode 549/1000  Total Reward: 260.00  Epsilon: 0.0128
Episode 550/1000  Total Reward: 298.00  Epsilon: 0.0127
Episode 551/1000  Total Reward: 298.00  Epsilon: 0.0126
Episode 552/1000  Total Reward: 298.00  Epsilon: 0.0126
Episode 553/1000  Total Reward: 260.00  Epsilon: 0.0125
Episode 554/1000  Total Reward: 300.00  Epsilon: 0.0124
Episode 555/1000  Total Reward: 298.00  Epsilon: 0.0124
Episode 556/1000  Total Reward: 296.00  Epsilon: 0.0123
Episode 557/1000  Total Reward: 298.00  Epsilon: 0.0123
Episode 558/1000  Total Reward: 300.00  Epsilon: 0.0122
Episode 559/1000  Total Reward: 260.00  Epsilon: 0.0121
Episode 560/1000  Total Reward: 296.00  Epsilon: 0.0121
Episode 561/1000  Total Reward: 260.00  Epsilon: 0.0120
Episode 562/1000  Total Reward: 294.00  Epsilon: 0.0120
Episode 563/1000  Total Reward: 258.00  Epsilon: 0.0119
Episode 564/1000  Total Reward: 298.00  Epsilon: 0.0118
Episode 565/1000  Total Reward: 300.00  Epsilon: 0.0118
Episode 566/1000  Total Reward: 258.00  Epsilon: 0.0117
Episode 567/1000  Total Reward: 260.00  Epsilon: 0.0117
Episode 568/1000  Total Reward: 296.00  Epsilon: 0.0116
Episode 569/1000  Total Reward: 300.00  Epsilon: 0.0115
Episode 570/1000  Total Reward: 298.00  Epsilon: 0.0115
Episode 571/1000  Total Reward: 300.00  Epsilon: 0.0114
Episode 572/1000  Total Reward: 298.00  Epsilon: 0.0114
Episode 573/1000  Total Reward: 298.00  Epsilon: 0.0113
Episode 574/1000  Total Reward: 300.00  Epsilon: 0.0113
Episode 575/1000  Total Reward: 260.00  Epsilon: 0.0112
Episode 576/1000  Total Reward: 300.00  Epsilon: 0.0111
Episode 577/1000  Total Reward: 300.00  Epsilon: 0.0111
Episode 578/1000  Total Reward: 300.00  Epsilon: 0.0110
Episode 579/1000  Total Reward: 296.00  Epsilon: 0.0110
Episode 580/1000  Total Reward: 300.00  Epsilon: 0.0109
Episode 581/1000  Total Reward: 256.00  Epsilon: 0.0109
Episode 582/1000  Total Reward: 300.00  Epsilon: 0.0108
Episode 583/1000  Total Reward: 300.00  Epsilon: 0.0108
Episode 584/1000  Total Reward: 300.00  Epsilon: 0.0107
Episode 585/1000  Total Reward: 296.00  Epsilon: 0.0107
Episode 586/1000  Total Reward: 300.00  Epsilon: 0.0106
Episode 587/1000  Total Reward: 296.00  Epsilon: 0.0105
Episode 588/1000  Total Reward: 300.00  Epsilon: 0.0105
Episode 589/1000  Total Reward: 220.00  Epsilon: 0.0104
Episode 590/1000  Total Reward: 296.00  Epsilon: 0.0104
Episode 591/1000  Total Reward: 258.00  Epsilon: 0.0103
Episode 592/1000  Total Reward: 298.00  Epsilon: 0.0103
Episode 593/1000  Total Reward: 300.00  Epsilon: 0.0102
Episode 594/1000  Total Reward: 296.00  Epsilon: 0.0102
Episode 595/1000  Total Reward: 296.00  Epsilon: 0.0101
Episode 596/1000  Total Reward: 298.00  Epsilon: 0.0101
Episode 597/1000  Total Reward: 298.00  Epsilon: 0.0100
Episode 598/1000  Total Reward: 298.00  Epsilon: 0.0100
Episode 599/1000  Total Reward: 294.00  Epsilon: 0.0099
Episode 600/1000  Total Reward: 300.00  Epsilon: 0.0099
Episode 601/1000  Total Reward: 260.00  Epsilon: 0.0098
Episode 602/1000  Total Reward: 298.00  Epsilon: 0.0098
Episode 603/1000  Total Reward: 300.00  Epsilon: 0.0097
Episode 604/1000  Total Reward: 300.00  Epsilon: 0.0097
Episode 605/1000  Total Reward: 300.00  Epsilon: 0.0096
Episode 606/1000  Total Reward: 298.00  Epsilon: 0.0096
Episode 607/1000  Total Reward: 298.00  Epsilon: 0.0095
Episode 608/1000  Total Reward: 298.00  Epsilon: 0.0095
Episode 609/1000  Total Reward: 300.00  Epsilon: 0.0094
Episode 610/1000  Total Reward: 298.00  Epsilon: 0.0094
Episode 611/1000  Total Reward: 296.00  Epsilon: 0.0094
Episode 612/1000  Total Reward: 296.00  Epsilon: 0.0093
Episode 613/1000  Total Reward: 300.00  Epsilon: 0.0093
Episode 614/1000  Total Reward: 296.00  Epsilon: 0.0092
Episode 615/1000  Total Reward: 300.00  Epsilon: 0.0092
Episode 616/1000  Total Reward: 298.00  Epsilon: 0.0091
Episode 617/1000  Total Reward: 298.00  Epsilon: 0.0091
Episode 618/1000  Total Reward: 298.00  Epsilon: 0.0090
Episode 619/1000  Total Reward: 300.00  Epsilon: 0.0090
Episode 620/1000  Total Reward: 298.00  Epsilon: 0.0089
Episode 621/1000  Total Reward: 300.00  Epsilon: 0.0089
Episode 622/1000  Total Reward: 258.00  Epsilon: 0.0089
Episode 623/1000  Total Reward: 258.00  Epsilon: 0.0088
Episode 624/1000  Total Reward: 202.00  Epsilon: 0.0088
Episode 625/1000  Total Reward: 212.00  Epsilon: 0.0087
Episode 626/1000  Total Reward: 300.00  Epsilon: 0.0087
Episode 627/1000  Total Reward: 298.00  Epsilon: 0.0086
Episode 628/1000  Total Reward: 300.00  Epsilon: 0.0086
Episode 629/1000  Total Reward: 300.00  Epsilon: 0.0085
Episode 630/1000  Total Reward: 300.00  Epsilon: 0.0085
Episode 631/1000  Total Reward: 300.00  Epsilon: 0.0085
Episode 632/1000  Total Reward: 300.00  Epsilon: 0.0084
Episode 633/1000  Total Reward: 300.00  Epsilon: 0.0084
Episode 634/1000  Total Reward: 300.00  Epsilon: 0.0083
Episode 635/1000  Total Reward: 300.00  Epsilon: 0.0083
Episode 636/1000  Total Reward: 300.00  Epsilon: 0.0083
Episode 637/1000  Total Reward: 260.00  Epsilon: 0.0082
Episode 638/1000  Total Reward: 260.00  Epsilon: 0.0082
Episode 639/1000  Total Reward: 298.00  Epsilon: 0.0081
Episode 640/1000  Total Reward: 300.00  Epsilon: 0.0081
Episode 641/1000  Total Reward: 298.00  Epsilon: 0.0080
Episode 642/1000  Total Reward: 300.00  Epsilon: 0.0080
Episode 643/1000  Total Reward: 300.00  Epsilon: 0.0080
Episode 644/1000  Total Reward: 300.00  Epsilon: 0.0079
Episode 645/1000  Total Reward: 300.00  Epsilon: 0.0079
Episode 646/1000  Total Reward: 298.00  Epsilon: 0.0078
Episode 647/1000  Total Reward: 300.00  Epsilon: 0.0078
Episode 648/1000  Total Reward: 300.00  Epsilon: 0.0078
Episode 649/1000  Total Reward: 300.00  Epsilon: 0.0077
Episode 650/1000  Total Reward: 300.00  Epsilon: 0.0077
Episode 651/1000  Total Reward: 260.00  Epsilon: 0.0077
Episode 652/1000  Total Reward: 300.00  Epsilon: 0.0076
Episode 653/1000  Total Reward: 298.00  Epsilon: 0.0076
Episode 654/1000  Total Reward: 260.00  Epsilon: 0.0075
Episode 655/1000  Total Reward: 256.00  Epsilon: 0.0075
Episode 656/1000  Total Reward: 300.00  Epsilon: 0.0075
Episode 657/1000  Total Reward: 298.00  Epsilon: 0.0074
Episode 658/1000  Total Reward: 300.00  Epsilon: 0.0074
Episode 659/1000  Total Reward: 260.00  Epsilon: 0.0074
Episode 660/1000  Total Reward: 218.00  Epsilon: 0.0073
Episode 661/1000  Total Reward: 298.00  Epsilon: 0.0073
Episode 662/1000  Total Reward: 260.00  Epsilon: 0.0072
Episode 663/1000  Total Reward: 298.00  Epsilon: 0.0072
Episode 664/1000  Total Reward: 298.00  Epsilon: 0.0072
Episode 665/1000  Total Reward: 298.00  Epsilon: 0.0071
Episode 666/1000  Total Reward: 298.00  Epsilon: 0.0071
Episode 667/1000  Total Reward: 300.00  Epsilon: 0.0071
Episode 668/1000  Total Reward: 300.00  Epsilon: 0.0070
Episode 669/1000  Total Reward: 298.00  Epsilon: 0.0070
Episode 670/1000  Total Reward: 298.00  Epsilon: 0.0070
Episode 671/1000  Total Reward: 298.00  Epsilon: 0.0069
Episode 672/1000  Total Reward: 298.00  Epsilon: 0.0069
Episode 673/1000  Total Reward: 296.00  Epsilon: 0.0069
Episode 674/1000  Total Reward: 298.00  Epsilon: 0.0068
Episode 675/1000  Total Reward: 260.00  Epsilon: 0.0068
Episode 676/1000  Total Reward: 300.00  Epsilon: 0.0068
Episode 677/1000  Total Reward: 300.00  Epsilon: 0.0067
Episode 678/1000  Total Reward: 298.00  Epsilon: 0.0067
Episode 679/1000  Total Reward: 298.00  Epsilon: 0.0067
Episode 680/1000  Total Reward: 298.00  Epsilon: 0.0066
Episode 681/1000  Total Reward: 300.00  Epsilon: 0.0066
Episode 682/1000  Total Reward: 298.00  Epsilon: 0.0066
Episode 683/1000  Total Reward: 260.00  Epsilon: 0.0065
Episode 684/1000  Total Reward: 300.00  Epsilon: 0.0065
Episode 685/1000  Total Reward: 300.00  Epsilon: 0.0065
Episode 686/1000  Total Reward: 300.00  Epsilon: 0.0064
Episode 687/1000  Total Reward: 296.00  Epsilon: 0.0064
Episode 688/1000  Total Reward: 298.00  Epsilon: 0.0064
Episode 689/1000  Total Reward: 298.00  Epsilon: 0.0063
Episode 690/1000  Total Reward: 300.00  Epsilon: 0.0063
Episode 691/1000  Total Reward: 300.00  Epsilon: 0.0063
Episode 692/1000  Total Reward: 298.00  Epsilon: 0.0062
Episode 693/1000  Total Reward: 300.00  Epsilon: 0.0062
Episode 694/1000  Total Reward: 300.00  Epsilon: 0.0062
Episode 695/1000  Total Reward: 300.00  Epsilon: 0.0061
Episode 696/1000  Total Reward: 260.00  Epsilon: 0.0061
Episode 697/1000  Total Reward: 298.00  Epsilon: 0.0061
Episode 698/1000  Total Reward: 298.00  Epsilon: 0.0060
Episode 699/1000  Total Reward: 298.00  Epsilon: 0.0060
Episode 700/1000  Total Reward: 260.00  Epsilon: 0.0060
Episode 701/1000  Total Reward: 300.00  Epsilon: 0.0060
Episode 702/1000  Total Reward: 298.00  Epsilon: 0.0059
Episode 703/1000  Total Reward: 300.00  Epsilon: 0.0059
Episode 704/1000  Total Reward: 300.00  Epsilon: 0.0059
Episode 705/1000  Total Reward: 298.00  Epsilon: 0.0058
Episode 706/1000  Total Reward: 300.00  Epsilon: 0.0058
Episode 707/1000  Total Reward: 300.00  Epsilon: 0.0058
Episode 708/1000  Total Reward: 300.00  Epsilon: 0.0058
Episode 709/1000  Total Reward: 300.00  Epsilon: 0.0057
Episode 710/1000  Total Reward: 300.00  Epsilon: 0.0057
Episode 711/1000  Total Reward: 300.00  Epsilon: 0.0057
Episode 712/1000  Total Reward: 298.00  Epsilon: 0.0056
Episode 713/1000  Total Reward: 260.00  Epsilon: 0.0056
Episode 714/1000  Total Reward: 298.00  Epsilon: 0.0056
Episode 715/1000  Total Reward: 300.00  Epsilon: 0.0056
Episode 716/1000  Total Reward: 296.00  Epsilon: 0.0055
Episode 717/1000  Total Reward: 300.00  Epsilon: 0.0055
Episode 718/1000  Total Reward: 300.00  Epsilon: 0.0055
Episode 719/1000  Total Reward: 298.00  Epsilon: 0.0054
Episode 720/1000  Total Reward: 300.00  Epsilon: 0.0054
Episode 721/1000  Total Reward: 260.00  Epsilon: 0.0054
Episode 722/1000  Total Reward: 300.00  Epsilon: 0.0054
Episode 723/1000  Total Reward: 298.00  Epsilon: 0.0053
Episode 724/1000  Total Reward: 300.00  Epsilon: 0.0053
Episode 725/1000  Total Reward: 300.00  Epsilon: 0.0053
Episode 726/1000  Total Reward: 300.00  Epsilon: 0.0053
Episode 727/1000  Total Reward: 300.00  Epsilon: 0.0052
Episode 728/1000  Total Reward: 300.00  Epsilon: 0.0052
Episode 729/1000  Total Reward: 300.00  Epsilon: 0.0052
Episode 730/1000  Total Reward: 298.00  Epsilon: 0.0052
Episode 731/1000  Total Reward: 300.00  Epsilon: 0.0051
Episode 732/1000  Total Reward: 300.00  Epsilon: 0.0051
Episode 733/1000  Total Reward: 300.00  Epsilon: 0.0051
Episode 734/1000  Total Reward: 298.00  Epsilon: 0.0050
Episode 735/1000  Total Reward: 300.00  Epsilon: 0.0050
Episode 736/1000  Total Reward: 300.00  Epsilon: 0.0050
Episode 737/1000  Total Reward: 300.00  Epsilon: 0.0050
Episode 738/1000  Total Reward: 300.00  Epsilon: 0.0049
Episode 739/1000  Total Reward: 300.00  Epsilon: 0.0049
Episode 740/1000  Total Reward: 298.00  Epsilon: 0.0049
Episode 741/1000  Total Reward: 300.00  Epsilon: 0.0049
Episode 742/1000  Total Reward: 300.00  Epsilon: 0.0049
Episode 743/1000  Total Reward: 300.00  Epsilon: 0.0048
Episode 744/1000  Total Reward: 296.00  Epsilon: 0.0048
Episode 745/1000  Total Reward: 298.00  Epsilon: 0.0048
Episode 746/1000  Total Reward: 300.00  Epsilon: 0.0048
Episode 747/1000  Total Reward: 300.00  Epsilon: 0.0047
Episode 748/1000  Total Reward: 296.00  Epsilon: 0.0047
Episode 749/1000  Total Reward: 298.00  Epsilon: 0.0047
Episode 750/1000  Total Reward: 298.00  Epsilon: 0.0047
Episode 751/1000  Total Reward: 300.00  Epsilon: 0.0046
Episode 752/1000  Total Reward: 298.00  Epsilon: 0.0046
Episode 753/1000  Total Reward: 260.00  Epsilon: 0.0046
Episode 754/1000  Total Reward: 300.00  Epsilon: 0.0046
Episode 755/1000  Total Reward: 298.00  Epsilon: 0.0045
Episode 756/1000  Total Reward: 298.00  Epsilon: 0.0045
Episode 757/1000  Total Reward: 298.00  Epsilon: 0.0045
Episode 758/1000  Total Reward: 298.00  Epsilon: 0.0045
Episode 759/1000  Total Reward: 298.00  Epsilon: 0.0045
Episode 760/1000  Total Reward: 300.00  Epsilon: 0.0044
Episode 761/1000  Total Reward: 300.00  Epsilon: 0.0044
Episode 762/1000  Total Reward: 260.00  Epsilon: 0.0044
Episode 763/1000  Total Reward: 202.00  Epsilon: 0.0044
Episode 764/1000  Total Reward: 280.00  Epsilon: 0.0043
Episode 765/1000  Total Reward: 300.00  Epsilon: 0.0043
Episode 766/1000  Total Reward: 300.00  Epsilon: 0.0043
Episode 767/1000  Total Reward: 228.00  Epsilon: 0.0043
Episode 768/1000  Total Reward: 300.00  Epsilon: 0.0043
Episode 769/1000  Total Reward: 300.00  Epsilon: 0.0042
Episode 770/1000  Total Reward: 260.00  Epsilon: 0.0042
Episode 771/1000  Total Reward: 290.00  Epsilon: 0.0042
Episode 772/1000  Total Reward: 300.00  Epsilon: 0.0042
Episode 773/1000  Total Reward: 260.00  Epsilon: 0.0042
Episode 774/1000  Total Reward: 300.00  Epsilon: 0.0041
Episode 775/1000  Total Reward: 300.00  Epsilon: 0.0041
Episode 776/1000  Total Reward: 300.00  Epsilon: 0.0041
Episode 777/1000  Total Reward: 300.00  Epsilon: 0.0041
Episode 778/1000  Total Reward: 300.00  Epsilon: 0.0040
Episode 779/1000  Total Reward: 298.00  Epsilon: 0.0040
Episode 780/1000  Total Reward: 300.00  Epsilon: 0.0040
Episode 781/1000  Total Reward: 300.00  Epsilon: 0.0040
Episode 782/1000  Total Reward: 300.00  Epsilon: 0.0040
Episode 783/1000  Total Reward: 300.00  Epsilon: 0.0039
Episode 784/1000  Total Reward: 300.00  Epsilon: 0.0039
Episode 785/1000  Total Reward: 296.00  Epsilon: 0.0039
Episode 786/1000  Total Reward: 260.00  Epsilon: 0.0039
Episode 787/1000  Total Reward: 300.00  Epsilon: 0.0039
Episode 788/1000  Total Reward: 300.00  Epsilon: 0.0039
Episode 789/1000  Total Reward: 300.00  Epsilon: 0.0038
Episode 790/1000  Total Reward: 300.00  Epsilon: 0.0038
Episode 791/1000  Total Reward: 300.00  Epsilon: 0.0038
Episode 792/1000  Total Reward: 298.00  Epsilon: 0.0038
Episode 793/1000  Total Reward: 300.00  Epsilon: 0.0038
Episode 794/1000  Total Reward: 300.00  Epsilon: 0.0037
Episode 795/1000  Total Reward: 300.00  Epsilon: 0.0037
Episode 796/1000  Total Reward: 300.00  Epsilon: 0.0037
Episode 797/1000  Total Reward: 300.00  Epsilon: 0.0037
Episode 798/1000  Total Reward: 300.00  Epsilon: 0.0037
Episode 799/1000  Total Reward: 300.00  Epsilon: 0.0036
Episode 800/1000  Total Reward: 298.00  Epsilon: 0.0036
Episode 801/1000  Total Reward: 300.00  Epsilon: 0.0036
Episode 802/1000  Total Reward: 300.00  Epsilon: 0.0036
Episode 803/1000  Total Reward: 298.00  Epsilon: 0.0036
Episode 804/1000  Total Reward: 298.00  Epsilon: 0.0036
Episode 805/1000  Total Reward: 298.00  Epsilon: 0.0035
Episode 806/1000  Total Reward: 300.00  Epsilon: 0.0035
Episode 807/1000  Total Reward: 296.00  Epsilon: 0.0035
Episode 808/1000  Total Reward: 300.00  Epsilon: 0.0035
Episode 809/1000  Total Reward: 260.00  Epsilon: 0.0035
Episode 810/1000  Total Reward: 300.00  Epsilon: 0.0034
Episode 811/1000  Total Reward: 300.00  Epsilon: 0.0034
Episode 812/1000  Total Reward: 300.00  Epsilon: 0.0034
Episode 813/1000  Total Reward: 258.00  Epsilon: 0.0034
Episode 814/1000  Total Reward: 300.00  Epsilon: 0.0034
Episode 815/1000  Total Reward: 300.00  Epsilon: 0.0034
Episode 816/1000  Total Reward: 300.00  Epsilon: 0.0033
Episode 817/1000  Total Reward: 300.00  Epsilon: 0.0033
Episode 818/1000  Total Reward: 300.00  Epsilon: 0.0033
Episode 819/1000  Total Reward: 258.00  Epsilon: 0.0033
Episode 820/1000  Total Reward: 298.00  Epsilon: 0.0033
Episode 821/1000  Total Reward: 300.00  Epsilon: 0.0033
Episode 822/1000  Total Reward: 300.00  Epsilon: 0.0032
Episode 823/1000  Total Reward: 300.00  Epsilon: 0.0032
Episode 824/1000  Total Reward: 300.00  Epsilon: 0.0032
Episode 825/1000  Total Reward: 300.00  Epsilon: 0.0032
Episode 826/1000  Total Reward: 300.00  Epsilon: 0.0032
Episode 827/1000  Total Reward: 300.00  Epsilon: 0.0032
Episode 828/1000  Total Reward: 300.00  Epsilon: 0.0032
Episode 829/1000  Total Reward: 300.00  Epsilon: 0.0031
Episode 830/1000  Total Reward: 298.00  Epsilon: 0.0031
Episode 831/1000  Total Reward: 300.00  Epsilon: 0.0031
Episode 832/1000  Total Reward: 300.00  Epsilon: 0.0031
Episode 833/1000  Total Reward: 300.00  Epsilon: 0.0031
Episode 834/1000  Total Reward: 260.00  Epsilon: 0.0031
Episode 835/1000  Total Reward: 300.00  Epsilon: 0.0030
Episode 836/1000  Total Reward: 298.00  Epsilon: 0.0030
Episode 837/1000  Total Reward: 260.00  Epsilon: 0.0030
Episode 838/1000  Total Reward: 300.00  Epsilon: 0.0030
Episode 839/1000  Total Reward: 298.00  Epsilon: 0.0030
Episode 840/1000  Total Reward: 298.00  Epsilon: 0.0030
Episode 841/1000  Total Reward: 300.00  Epsilon: 0.0030
Episode 842/1000  Total Reward: 300.00  Epsilon: 0.0029
Episode 843/1000  Total Reward: 300.00  Epsilon: 0.0029
Episode 844/1000  Total Reward: 300.00  Epsilon: 0.0029
Episode 845/1000  Total Reward: 300.00  Epsilon: 0.0029
Episode 846/1000  Total Reward: 300.00  Epsilon: 0.0029
Episode 847/1000  Total Reward: 300.00  Epsilon: 0.0029
Episode 848/1000  Total Reward: 300.00  Epsilon: 0.0029
Episode 849/1000  Total Reward: 300.00  Epsilon: 0.0028
Episode 850/1000  Total Reward: 300.00  Epsilon: 0.0028
Episode 851/1000  Total Reward: 300.00  Epsilon: 0.0028
Episode 852/1000  Total Reward: 300.00  Epsilon: 0.0028
Episode 853/1000  Total Reward: 300.00  Epsilon: 0.0028
Episode 854/1000  Total Reward: 300.00  Epsilon: 0.0028
Episode 855/1000  Total Reward: 300.00  Epsilon: 0.0028
Episode 856/1000  Total Reward: 300.00  Epsilon: 0.0027
Episode 857/1000  Total Reward: 300.00  Epsilon: 0.0027
Episode 858/1000  Total Reward: 300.00  Epsilon: 0.0027
Episode 859/1000  Total Reward: 300.00  Epsilon: 0.0027
Episode 860/1000  Total Reward: 300.00  Epsilon: 0.0027
Episode 861/1000  Total Reward: 260.00  Epsilon: 0.0027
Episode 862/1000  Total Reward: 300.00  Epsilon: 0.0027
Episode 863/1000  Total Reward: 300.00  Epsilon: 0.0026
Episode 864/1000  Total Reward: 258.00  Epsilon: 0.0026
Episode 865/1000  Total Reward: 298.00  Epsilon: 0.0026
Episode 866/1000  Total Reward: 300.00  Epsilon: 0.0026
Episode 867/1000  Total Reward: 300.00  Epsilon: 0.0026
Episode 868/1000  Total Reward: 300.00  Epsilon: 0.0026
Episode 869/1000  Total Reward: 300.00  Epsilon: 0.0026
Episode 870/1000  Total Reward: 300.00  Epsilon: 0.0026
Episode 871/1000  Total Reward: 300.00  Epsilon: 0.0025
Episode 872/1000  Total Reward: 300.00  Epsilon: 0.0025
Episode 873/1000  Total Reward: 300.00  Epsilon: 0.0025
Episode 874/1000  Total Reward: 300.00  Epsilon: 0.0025
