Episode, Total Reward, Epsilon
260,92.00, 0.0543
261,54.00, 0.0541
262,94.00, 0.0538
263,94.00, 0.0535
264,94.00, 0.0533
265,94.00, 0.0530
266,94.00, 0.0527
267,92.00, 0.0525
268,94.00, 0.0522
269,94.00, 0.0519
270,94.00, 0.0517
271,94.00, 0.0514
272,14.00, 0.0512
273,54.00, 0.0509
274,94.00, 0.0506
275,94.00, 0.0504
276,92.00, 0.0501
277,94.00, 0.0499
278,94.00, 0.0496
279,54.00, 0.0494
280,54.00, 0.0491
281,-24.00, 0.0489
282,94.00, 0.0487
283,92.00, 0.0484
284,94.00, 0.0482
285,96.00, 0.0479
286,56.00, 0.0477
287,54.00, 0.0475
288,14.00, 0.0472
289,54.00, 0.0470
290,14.00, 0.0467
291,96.00, 0.0465
292,94.00, 0.0463
293,54.00, 0.0460
294,54.00, 0.0458
295,54.00, 0.0456
296,52.00, 0.0454
297,94.00, 0.0451
298,54.00, 0.0449
299,92.00, 0.0447
300,14.00, 0.0445
301,52.00, 0.0442
302,94.00, 0.0440
303,94.00, 0.0438
304,92.00, 0.0436
305,-26.00, 0.0434
306,94.00, 0.0431
307,56.00, 0.0429
308,54.00, 0.0427
309,96.00, 0.0425
310,54.00, 0.0423
311,94.00, 0.0421
312,94.00, 0.0419
313,94.00, 0.0417
314,94.00, 0.0414
315,94.00, 0.0412
316,94.00, 0.0410
317,92.00, 0.0408
318,54.00, 0.0406
319,94.00, 0.0404
320,92.00, 0.0402
321,92.00, 0.0400
322,94.00, 0.0398
323,94.00, 0.0396
324,94.00, 0.0394
325,94.00, 0.0392
326,94.00, 0.0390
327,92.00, 0.0388
328,94.00, 0.0386
329,14.00, 0.0384
330,94.00, 0.0383
331,94.00, 0.0381
332,94.00, 0.0379
333,94.00, 0.0377
334,94.00, 0.0375
335,94.00, 0.0373
336,94.00, 0.0371
337,94.00, 0.0369
338,56.00, 0.0367
339,54.00, 0.0366
340,14.00, 0.0364
341,94.00, 0.0362
342,94.00, 0.0360
343,94.00, 0.0358
344,94.00, 0.0357
345,94.00, 0.0355
346,92.00, 0.0353
347,94.00, 0.0351
348,94.00, 0.0350
349,94.00, 0.0348
350,94.00, 0.0346
351,94.00, 0.0344
352,94.00, 0.0343
353,94.00, 0.0341
354,92.00, 0.0339
355,94.00, 0.0337
356,94.00, 0.0336
357,92.00, 0.0334
358,54.00, 0.0332
359,92.00, 0.0331
360,94.00, 0.0329
361,92.00, 0.0327
362,94.00, 0.0326
363,94.00, 0.0324
364,94.00, 0.0323
365,14.00, 0.0321
366,94.00, 0.0319
367,96.00, 0.0318
368,94.00, 0.0316
369,96.00, 0.0315
370,96.00, 0.0313
371,56.00, 0.0311
372,94.00, 0.0310
373,92.00, 0.0308
374,54.00, 0.0307
375,92.00, 0.0305
376,94.00, 0.0304
377,94.00, 0.0302
378,54.00, 0.0301
379,54.00, 0.0299
380,54.00, 0.0298
381,94.00, 0.0296
382,52.00, 0.0295
383,52.00, 0.0293
384,14.00, 0.0292
385,54.00, 0.0290
386,54.00, 0.0289
387,94.00, 0.0287
388,94.00, 0.0286
389,94.00, 0.0285
390,94.00, 0.0283
391,94.00, 0.0282
392,94.00, 0.0280
393,94.00, 0.0279
394,94.00, 0.0278
395,92.00, 0.0276
396,94.00, 0.0275
397,94.00, 0.0273
398,92.00, 0.0272
399,92.00, 0.0271
400,94.00, 0.0269
401,92.00, 0.0268
402,92.00, 0.0267
403,94.00, 0.0265
404,94.00, 0.0264
405,52.00, 0.0263
406,94.00, 0.0261
407,94.00, 0.0260
408,94.00, 0.0259
409,54.00, 0.0257
410,94.00, 0.0256
411,94.00, 0.0255
412,92.00, 0.0254
413,94.00, 0.0252
414,92.00, 0.0251
415,94.00, 0.0250
416,92.00, 0.0249
417,94.00, 0.0247
418,92.00, 0.0246
419,94.00, 0.0245
420,94.00, 0.0244
421,54.00, 0.0242
422,94.00, 0.0241
423,94.00, 0.0240
424,94.00, 0.0239
425,94.00, 0.0238
426,94.00, 0.0236
427,14.00, 0.0235
428,94.00, 0.0234
429,94.00, 0.0233
430,16.00, 0.0232
431,94.00, 0.0231
432,94.00, 0.0229
433,94.00, 0.0228
434,94.00, 0.0227
435,94.00, 0.0226
436,54.00, 0.0225
437,94.00, 0.0224
