Episode, Total Reward, Epsilon
228,-38820.00, 0.0638
229,-40090.00, 0.0635
230,-37000.00, 0.0631
231,-39940.00, 0.0628
232,-39650.00, 0.0625
233,-34700.00, 0.0622
234,-40090.00, 0.0619
235,-39960.00, 0.0616
236,-40010.00, 0.0613
237,-39020.00, 0.0610
238,-39910.00, 0.0607
239,-39360.00, 0.0604
240,-36850.00, 0.0601
241,-38740.00, 0.0598
242,-39840.00, 0.0595
243,-39170.00, 0.0592
244,-38270.00, 0.0589
245,-39070.00, 0.0586
246,-38760.00, 0.0583
247,-39450.00, 0.0580
248,-38610.00, 0.0577
249,-37400.00, 0.0574
250,-39000.00, 0.0571
251,-39830.00, 0.0568
252,-40140.00, 0.0566
253,-39910.00, 0.0563
254,-39680.00, 0.0560
255,-39790.00, 0.0557
256,-35650.00, 0.0554
257,-38920.00, 0.0552
258,-39600.00, 0.0549
259,-38940.00, 0.0546
260,-38100.00, 0.0543
261,-39200.00, 0.0541
262,-38110.00, 0.0538
263,-38840.00, 0.0535
264,-39230.00, 0.0533
265,-38500.00, 0.0530
266,-39730.00, 0.0527
267,-39890.00, 0.0525
268,-39600.00, 0.0522
269,-38860.00, 0.0519
270,-38990.00, 0.0517
271,-39710.00, 0.0514
272,-38820.00, 0.0512
273,-39840.00, 0.0509
274,-39030.00, 0.0506
275,-40040.00, 0.0504
276,-40040.00, 0.0501
277,-39890.00, 0.0499
278,-39130.00, 0.0496
279,-39730.00, 0.0494
280,-40060.00, 0.0491
281,-40090.00, 0.0489
282,-39910.00, 0.0487
283,-39830.00, 0.0484
284,-39470.00, 0.0482
285,-39140.00, 0.0479
286,-39800.00, 0.0477
287,-39670.00, 0.0475
288,-38790.00, 0.0472
289,-39390.00, 0.0470
290,-37710.00, 0.0467
291,-38600.00, 0.0465
292,-39810.00, 0.0463
293,-39210.00, 0.0460
294,-37710.00, 0.0458
295,-38790.00, 0.0456
296,-36930.00, 0.0454
297,-39620.00, 0.0451
298,-37790.00, 0.0449
299,-39940.00, 0.0447
300,-35870.00, 0.0445
301,-39890.00, 0.0442
302,-40040.00, 0.0440
303,-38920.00, 0.0438
304,-39700.00, 0.0436
305,-39890.00, 0.0434
306,-39890.00, 0.0431
307,-38870.00, 0.0429
308,-39280.00, 0.0427
309,-37840.00, 0.0425
310,-39940.00, 0.0423
311,-39910.00, 0.0421
312,-39990.00, 0.0419
313,-38840.00, 0.0417
314,-39730.00, 0.0414
315,-39940.00, 0.0412
316,-39780.00, 0.0410
317,-39910.00, 0.0408
318,-38680.00, 0.0406
319,-39740.00, 0.0404
320,-40040.00, 0.0402
321,-39540.00, 0.0400
322,-38370.00, 0.0398
323,-39830.00, 0.0396
324,-39200.00, 0.0394
325,-38370.00, 0.0392
326,-39360.00, 0.0390
327,-38790.00, 0.0388
328,-38100.00, 0.0386
329,-38730.00, 0.0384
330,-39470.00, 0.0383
331,-39890.00, 0.0381
332,-39050.00, 0.0379
333,-40040.00, 0.0377
