num_evs,num_tasks,ev_range,maze_loop_percentage,maze_size,bms,timesteps,num_tasks_finished,ev_distance,drone_distance
20,100,2990,85,36,1,223,97,1416.0,827.418583291737
20,100,2990,80,35,1,169,83,1428.0,721.3131169826038
20,100,2990,60,42,0,165,66,1426.0,0.0
20,100,3000,85,46,0,225,51,1214.0,0.0
20,100,2990,85,43,1,161,79,1488.0,959.3053265748679
20,100,2990,75,44,0,273,79,1764.0,0.0
20,100,3000,60,47,0,229,56,1382.0,0.0
20,100,3000,90,50,0,173,61,1432.0,0.0
20,100,2990,85,42,1,231,83,1534.0,1001.0832865369756
20,100,2990,70,39,0,157,72,1312.0,0.0
20,100,2990,90,47,1,171,67,1418.0,857.4298968403101
20,100,2990,60,48,0,113,56,930.0,0.0
20,100,2990,90,47,0,159,63,1342.0,0.0
20,100,2990,75,41,1,217,71,1194.0,849.6097690397858
20,100,2990,60,37,1,169,88,1602.0,925.1145303343111
20,100,2990,75,37,1,221,89,1328.0,885.0919147674215
20,100,2990,85,35,1,217,92,1228.0,789.4680790983914
20,100,2990,60,35,0,167,77,1708.0,0.0
20,100,2990,65,38,1,115,81,1138.0,910.1355064611679
20,100,2990,65,46,0,167,68,1450.0,0.0
20,100,2990,75,40,1,157,81,1232.0,902.3073206825981
20,100,2990,85,44,1,223,52,972.0,764.2590953554986
20,100,2990,80,37,1,227,86,1702.0,864.4071960920036
20,100,2990,85,42,0,217,72,1286.0,0.0
20,100,2990,90,38,1,163,94,1332.0,797.4888817011564
20,100,2990,60,40,0,231,74,1550.0,0.0
20,100,2990,90,44,0,163,69,1198.0,0.0
20,100,2990,75,36,0,115,89,1512.0,0.0
20,100,2990,60,44,0,161,47,990.0,0.0
20,100,2990,80,44,0,275,71,1376.0,0.0
20,100,2990,75,44,0,165,71,1750.0,0.0
20,100,2990,75,46,0,157,60,1324.0,0.0
20,100,2990,90,41,0,217,57,1414.0,0.0
20,100,2990,60,47,0,165,45,1042.0,0.0
20,100,2990,60,48,1,171,61,1172.0,1076.0428810284664
20,100,2990,75,45,0,115,59,1244.0,0.0
20,100,2990,70,46,1,171,69,1228.0,911.3289591850752
20,100,2990,70,44,0,167,67,1664.0,0.0
20,100,2990,75,48,1,225,54,1012.0,745.3272228680228
20,100,2990,60,40,0,165,52,1200.0,0.0
20,100,2990,70,40,0,173,69,1456.0,0.0
20,100,2990,60,44,1,129,47,860.0,797.345992695198
20,100,2990,75,48,1,165,54,1124.0,972.2277892783501
20,100,2990,90,46,1,165,74,1208.0,967.1919098176324
20,100,2990,90,50,1,171,49,1044.0,855.6495624841107
20,100,2990,90,50,0,163,44,942.0,0.0
20,100,2990,60,49,1,103,43,734.0,598.1529062118252
20,100,2990,85,36,1,115,94,1328.0,695.7815642810542
20,100,2990,75,35,1,167,84,1462.0,825.3264671105251
20,100,2990,90,36,0,113,96,1246.0,0.0
20,100,2990,60,44,1,167,54,1300.0,962.6495312387304
20,100,2990,75,40,0,147,76,1486.0,0.0
20,100,2990,75,36,0,221,93,1730.0,0.0
20,100,2990,75,39,1,173,89,1644.0,1131.1565879335096
20,100,2990,65,41,0,169,69,1412.0,0.0
20,100,2990,70,44,1,165,69,1288.0,1006.4657487444272
20,100,2990,60,44,1,167,68,1186.0,1103.3154132557272
20,100,2990,80,35,1,223,95,1560.0,1057.5817577044606
20,100,2990,65,38,0,169,78,1432.0,0.0
20,100,2990,70,41,1,159,70,1240.0,882.6030110185795
20,100,2990,85,44,1,171,68,1590.0,899.0403758946188
20,100,2990,60,46,0,169,61,1254.0,0.0
20,100,2990,80,43,0,167,71,1506.0,0.0
20,100,2990,75,39,0,223,79,1676.0,0.0
20,100,2990,70,43,1,121,66,1248.0,916.3938838130005
20,100,2990,85,45,1,171,71,1410.0,1140.1201214000073
20,100,2990,80,36,0,163,88,1326.0,0.0
20,100,2990,65,46,0,213,62,1224.0,0.0
20,100,2990,60,40,1,169,70,1612.0,812.0505940032322
20,100,2990,90,46,1,107,71,982.0,764.779851713075
20,100,2990,70,46,1,225,57,1330.0,906.5777564452545
20,100,2990,75,45,0,221,65,1814.0,0.0
20,100,2990,80,45,1,209,61,1114.0,811.4805096103471
20,100,2990,65,47,0,147,55,1230.0,0.0
20,100,2990,70,50,0,113,48,1162.0,0.0
20,100,2990,90,46,0,165,65,1232.0,0.0
20,100,2990,60,49,0,147,41,880.0,0.0
20,100,2990,80,43,1,273,71,1620.0,881.6590432031614
20,100,2990,75,37,1,169,89,1304.0,802.7292073177748
20,100,2980,65,36,0,153,82,1104.0,0.0
20,100,2990,80,39,0,141,92,1182.0,0.0
20,100,2990,90,35,0,327,94,1378.0,0.0
20,100,2980,70,39,1,171,74,1344.0,951.0340084985198
20,100,2980,80,35,1,169,85,1516.0,787.3274421440616
20,100,2990,70,48,1,167,57,944.0,908.0666584465647
20,100,2990,65,35,1,263,85,1656.0,821.3196329451563
20,100,2980,80,39,0,171,83,1484.0,0.0
20,100,2990,60,38,0,167,71,1386.0,0.0
20,100,2980,90,35,1,113,95,1370.0,740.6741868598895
20,100,2980,90,37,1,169,89,1462.0,1006.4776492757424
20,100,2980,85,42,0,157,65,1094.0,0.0
20,100,2980,90,40,0,215,71,1266.0,0.0
20,100,2990,60,48,0,167,51,1228.0,0.0
20,100,2980,70,39,1,113,85,1028.0,944.4006044316392
20,100,2990,90,44,0,161,72,1390.0,0.0
20,100,2990,90,44,1,121,65,1350.0,1098.3881737944266
20,100,2980,65,43,1,285,71,1604.0,966.2030161539406
20,100,2980,80,48,0,213,59,1166.0,0.0
20,100,2980,80,37,0,217,88,1624.0,0.0
20,100,2990,60,46,0,163,57,1284.0,0.0
20,100,2980,85,36,0,165,91,1308.0,0.0
20,100,2980,90,43,1,225,77,1584.0,1090.3426308294722
20,100,2980,85,50,1,165,52,1150.0,933.770735284879
20,100,2980,65,38,1,167,82,1440.0,900.0819937690007
20,100,2980,90,48,0,113,58,996.0,0.0
20,100,2980,80,50,1,75,53,862.0,753.9386039960484
20,100,2980,75,50,0,219,54,1182.0,0.0
20,100,2980,90,50,1,169,55,988.0,792.717592614062
20,100,2980,80,37,0,111,82,1024.0,0.0
20,100,2990,85,50,1,167,60,1056.0,1064.4548308658002
20,100,2980,60,35,0,159,86,1588.0,0.0
20,100,2980,75,46,1,281,61,1472.0,739.6675309837083
20,100,2980,75,39,0,267,75,1368.0,0.0
20,100,2980,90,41,1,161,82,1222.0,912.7765407674374
20,100,2980,60,39,1,185,74,1250.0,984.5349325553831
20,100,2980,80,41,1,169,87,1422.0,1114.7548951756492
20,100,2980,70,41,0,213,69,1420.0,0.0
20,100,2980,70,49,0,115,56,1250.0,0.0
20,100,2980,90,42,1,221,81,1490.0,985.9103381503891
20,100,2980,80,40,0,169,74,1458.0,0.0
20,100,2980,65,35,0,219,78,1572.0,0.0
20,100,2980,65,45,0,157,61,1080.0,0.0
20,100,2980,75,38,0,169,80,1406.0,0.0
20,100,2980,90,40,1,163,85,1352.0,918.5795122944365
20,100,2980,75,44,0,171,68,1514.0,0.0
20,100,2980,75,35,1,167,87,1230.0,885.3914622923904
20,100,2980,75,47,1,169,61,966.0,791.6272038962805
20,100,2980,90,46,0,225,59,1218.0,0.0
20,100,2980,90,48,1,215,65,1340.0,1178.3244800959405
20,100,2980,80,49,0,227,55,1198.0,0.0
20,100,2980,75,47,0,167,60,1304.0,0.0
20,100,2980,85,35,0,225,89,1246.0,0.0
20,100,2980,85,45,0,223,69,1422.0,0.0
20,100,2980,90,46,1,115,54,1084.0,703.4853167416824
20,100,2980,75,47,1,161,60,1090.0,785.7069980936703
20,100,2980,80,37,0,169,82,1450.0,0.0
20,100,2980,60,44,1,183,60,1246.0,924.274851354211
20,100,2980,60,48,1,171,49,1326.0,965.9989319819407
20,100,2980,80,48,1,167,49,1144.0,909.5097336785534
20,100,2980,80,44,0,169,76,1466.0,0.0
20,100,2980,90,43,1,165,74,1254.0,1058.528879330133
20,100,2980,90,35,1,167,96,1270.0,674.4522543142311
20,100,2980,80,35,1,165,97,1112.0,756.4118313903385
20,100,2980,70,39,0,111,83,1486.0,0.0
20,100,2980,60,44,1,163,61,1242.0,860.9637168202426
20,100,2980,90,40,1,163,84,1324.0,820.7707966158192
20,100,2980,75,39,0,213,88,1598.0,0.0
20,100,2980,80,41,1,119,78,1180.0,853.2010741803286
20,100,2980,60,37,0,169,67,1280.0,0.0
20,100,2980,65,36,1,165,85,1528.0,868.084801450804
20,100,2980,85,43,1,225,73,1212.0,1043.8614604506822
20,100,2980,60,38,0,219,71,1534.0,0.0
20,100,2980,65,42,1,171,60,1096.0,651.0924580079915
20,100,2980,75,50,0,171,58,1336.0,0.0
20,100,2980,85,41,0,229,83,1698.0,0.0
20,100,2980,75,42,0,169,66,1420.0,0.0
20,100,2980,90,39,1,169,84,1252.0,839.1344838876095
20,100,2980,70,42,1,171,72,1462.0,812.6544958589049
20,100,2980,80,42,0,229,77,1762.0,0.0
20,100,2980,80,39,1,171,82,1438.0,1029.516023929501
20,100,2980,85,39,1,225,89,1514.0,1008.3286676434333
20,100,2980,65,42,0,245,72,1672.0,0.0
20,100,2980,75,45,0,155,60,1154.0,0.0
20,100,2980,90,42,1,169,81,1486.0,851.0966479658613
20,100,2980,70,47,0,109,56,1080.0,0.0
20,100,2980,60,46,1,169,53,1086.0,693.3640255930862
20,100,2980,80,47,1,171,66,1076.0,921.8775450117602
20,100,2980,65,47,0,215,69,1384.0,0.0
20,100,2980,85,48,1,215,60,1362.0,1026.1618996966229
20,100,2980,65,35,1,163,93,1406.0,844.934310420579
20,100,2980,85,46,0,171,64,1434.0,0.0
20,100,2980,60,48,0,169,44,1234.0,0.0
20,100,2980,90,49,0,157,60,1322.0,0.0
20,100,2980,80,37,0,173,85,1548.0,0.0
20,100,2980,60,49,0,171,52,1096.0,0.0
20,100,2970,85,35,1,167,94,1210.0,784.3155331469679
20,100,2980,75,45,1,163,72,1452.0,897.9110291447046
20,100,2970,70,36,0,219,74,1498.0,0.0
20,100,2980,80,38,0,167,88,1594.0,0.0
20,100,2970,80,40,1,171,74,1134.0,826.3606013692296
20,100,2970,70,40,1,161,83,1374.0,887.0960828734925
20,100,2980,65,42,0,271,63,1576.0,0.0
20,100,2970,65,35,0,171,91,1506.0,0.0
20,100,2970,70,39,1,167,88,1450.0,907.2797469713539
20,100,2970,60,35,1,107,92,1308.0,875.0746647942275
20,100,2980,70,45,1,165,69,1084.0,883.2656690241789
20,100,2980,80,45,0,287,58,1364.0,0.0
20,100,2980,75,44,1,121,65,1056.0,1011.4153407657149
20,100,2980,70,49,0,165,54,1354.0,0.0
20,100,2970,80,38,0,163,85,1362.0,0.0
20,100,2980,80,47,1,159,68,1040.0,816.1035661737004
20,100,2970,60,48,0,207,44,1030.0,0.0
20,100,2980,70,47,0,225,56,1284.0,0.0
20,100,2980,75,49,0,171,57,1420.0,0.0
20,100,2980,85,48,1,115,60,1084.0,928.370553841448
