num_evs,num_tasks,ev_range,maze_loop_percentage,maze_size,bms,timesteps,num_tasks_finished,ev_distance,drone_distance
9,40,2500,80,36,0,135,30,472.0,0.0
9,40,2500,75,44,0,139,21,508.0,0.0
9,40,2500,80,39,1,143,26,622.0,438.36228514666493
9,40,2500,60,40,1,87,22,412.0,247.84336807174793
9,40,2500,75,49,1,109,15,364.0,240.17132789928135
9,40,2500,85,47,0,135,16,458.0,0.0
9,40,2500,65,44,1,91,13,414.0,407.18563360057675
9,40,2500,85,36,1,139,31,490.0,407.99424867789975
9,40,2500,60,38,1,87,21,390.0,320.048959387908
9,40,2500,75,50,0,147,16,500.0,0.0
9,40,2500,90,43,0,127,20,464.0,0.0
9,40,2500,90,41,1,141,20,466.0,409.6295618654612
9,40,2500,80,50,0,145,13,406.0,0.0
9,40,2500,90,38,1,93,24,442.0,378.7435197611027
9,40,2500,90,42,0,95,21,400.0,0.0
9,40,2500,70,50,0,87,9,218.0,0.0
9,40,2500,60,43,1,135,19,498.0,327.4142999869823
9,40,2500,65,44,0,125,15,408.0,0.0
9,40,2500,80,43,0,127,19,514.0,0.0
9,40,2500,60,37,0,139,27,522.0,0.0
9,40,2500,75,40,1,81,29,466.0,442.6437995817664
9,40,2500,90,45,1,111,23,382.0,501.93501644335424
9,40,2500,90,38,0,95,25,542.0,0.0
9,40,2500,65,41,0,133,26,502.0,0.0
9,40,2500,65,35,1,97,33,460.0,573.4122995965903
9,40,2500,65,44,1,99,18,374.0,460.75676457977477
9,40,2500,90,38,1,139,35,520.0,533.8670905607349
9,40,2500,75,36,0,145,29,568.0,0.0
9,40,2500,85,37,0,141,30,562.0,0.0
9,40,2500,80,41,0,139,24,428.0,0.0
9,40,2500,60,40,1,103,26,446.0,369.83648218213347
9,40,2500,60,45,1,99,16,268.0,333.9128310288412
9,40,2500,85,42,0,185,28,528.0,0.0
9,40,2500,80,39,1,143,34,704.0,678.4503472704573
9,40,2500,75,47,0,97,15,408.0,0.0
9,40,2500,65,44,1,71,12,208.0,249.88263743999246
9,40,2500,85,43,0,191,23,484.0,0.0
9,40,2500,90,45,1,91,28,392.0,691.5962506162471
9,40,2500,80,46,0,143,19,410.0,0.0
9,40,2400,90,47,1,71,24,370.0,439.3631757286102
9,40,2400,65,47,0,87,10,308.0,0.0
9,40,2400,80,46,1,79,14,148.0,151.8664239637282
9,40,2400,70,49,0,129,13,316.0,0.0
9,40,2400,85,44,1,63,16,268.0,394.0290141155578
9,40,2400,80,46,0,85,23,444.0,0.0
9,40,2400,60,35,1,107,23,398.0,355.1179907160723
9,40,2400,75,45,0,89,17,382.0,0.0
9,40,2400,90,43,0,127,25,604.0,0.0
9,40,2400,90,50,1,97,11,226.0,224.00625843496408
9,40,2400,75,40,1,117,32,548.0,481.8664774772926
9,40,2400,80,50,1,73,14,300.0,272.0748149705372
9,40,2400,80,48,0,119,20,510.0,0.0
9,40,2400,60,36,1,89,31,568.0,425.7971115295071
9,40,2400,70,41,0,95,27,576.0,0.0
9,40,2400,70,40,0,173,16,360.0,0.0
9,40,2400,85,48,1,107,20,426.0,519.7195838862455
9,40,2400,90,50,0,121,18,402.0,0.0
9,40,2400,75,38,1,91,22,408.0,455.63412802697235
9,40,2400,75,41,0,113,24,492.0,0.0
9,40,2400,80,46,0,83,12,290.0,0.0
9,40,2400,90,35,1,81,33,400.0,453.8685771450004
9,40,2400,70,39,0,115,20,382.0,0.0
9,40,2400,80,40,0,139,19,446.0,0.0
9,40,2400,65,37,1,91,23,418.0,505.90828800305866
9,40,2400,70,49,1,87,15,274.0,194.2995998183053
9,40,2400,75,47,1,87,15,310.0,208.7297683729791
9,40,2400,80,37,1,83,29,472.0,411.2990832728039
9,40,2400,85,35,0,221,27,526.0,0.0
9,40,2400,80,36,1,91,28,406.0,340.5278843149696
9,40,2400,90,47,0,93,12,234.0,0.0
9,40,2400,75,48,0,135,19,436.0,0.0
9,40,2400,65,43,1,137,14,350.0,269.077171996985
9,40,2400,70,42,1,63,22,276.0,408.2026868647339
9,40,2400,60,42,1,107,14,236.0,209.42863149576252
9,40,2400,85,43,0,165,21,528.0,0.0
9,40,2400,75,50,0,95,15,386.0,0.0
9,40,2400,75,40,0,119,26,554.0,0.0
9,40,2400,75,41,0,113,20,466.0,0.0
9,40,2400,70,42,1,83,14,390.0,232.61985363839665
9,40,2300,75,35,0,175,27,598.0,0.0
9,40,2300,60,49,1,75,11,206.0,154.7110731534434
9,40,2300,60,46,0,87,9,190.0,0.0
9,40,2300,60,44,1,91,15,254.0,414.7229781813045
9,40,2300,70,42,1,89,18,374.0,229.18728046634158
9,40,2300,80,44,0,45,11,250.0,0.0
9,40,2300,85,37,0,91,27,452.0,0.0
9,40,2300,70,43,1,97,13,346.0,232.13627115306133
9,40,2300,70,40,1,89,16,382.0,257.416839042136
9,40,2300,90,40,1,79,24,268.0,275.76428405016355
9,40,2300,70,38,0,131,25,466.0,0.0
9,40,2300,65,37,0,87,19,358.0,0.0
9,40,2300,60,41,1,95,16,262.0,316.26025595944
9,40,2300,60,42,1,167,18,364.0,300.51242873202034
9,40,2300,75,48,0,127,15,404.0,0.0
9,40,2300,60,39,0,109,17,460.0,0.0
9,40,2300,70,39,1,63,19,282.0,375.78563508055925
9,40,2300,65,42,0,121,17,294.0,0.0
9,40,2300,90,37,1,125,21,480.0,424.1985169525974
9,40,2300,80,50,0,123,15,282.0,0.0
9,40,2300,70,39,0,79,15,322.0,0.0
9,40,2300,75,44,0,119,19,416.0,0.0
9,40,2300,65,45,1,111,19,466.0,450.5822110587105
9,40,2300,65,50,1,89,11,234.0,188.91311522057222
9,40,2300,85,40,1,79,19,272.0,240.91084707286228
9,40,2300,60,37,0,127,28,600.0,0.0
9,40,2300,75,35,0,113,27,490.0,0.0
9,40,2300,90,43,0,91,17,344.0,0.0
9,40,2300,80,44,1,121,22,422.0,427.4039458050761
9,40,2300,70,47,1,71,12,168.0,187.77475947018442
9,40,2300,90,37,1,61,27,314.0,372.6693327724499
9,40,2300,75,44,0,77,18,308.0,0.0
9,40,2300,75,46,1,83,10,258.0,147.79127656758968
9,40,2300,85,42,0,127,21,462.0,0.0
9,40,2300,70,35,1,87,28,484.0,307.938090492703
9,40,2300,60,39,0,87,14,262.0,0.0
9,40,2300,75,38,1,101,28,436.0,450.90716199490646
9,40,2300,90,35,0,127,27,560.0,0.0
9,40,2300,80,39,0,85,25,394.0,0.0
9,40,2300,80,50,1,55,12,198.0,348.54225443814585
9,40,2200,65,41,0,115,18,396.0,0.0
9,40,2200,85,41,1,109,13,340.0,251.80431150948053
9,40,2200,75,44,0,161,19,346.0,0.0
9,40,2200,60,43,1,95,12,202.0,196.95939721587413
9,40,2200,85,49,1,87,21,374.0,240.5267919805053
9,40,2200,80,47,0,85,14,286.0,0.0
9,40,2200,70,44,1,83,18,282.0,434.3972059581925
9,40,2200,80,38,0,123,22,382.0,0.0
9,40,2200,80,43,0,161,17,438.0,0.0
9,40,2200,60,40,1,83,13,296.0,122.45813286716471
9,40,2200,60,42,1,61,11,158.0,212.64431610226688
9,40,2200,70,35,1,95,32,468.0,457.1950953513664
9,40,2200,65,46,1,87,11,198.0,116.72724298740167
9,40,2200,75,50,0,81,15,304.0,0.0
9,40,2200,65,43,0,81,11,286.0,0.0
9,40,2200,90,45,0,83,7,170.0,0.0
9,40,2200,70,42,0,101,12,272.0,0.0
9,40,2200,70,38,0,121,19,358.0,0.0
9,40,2200,75,38,1,85,21,358.0,298.4675316181798
9,40,2200,70,50,1,101,13,276.0,322.9147067750964
9,40,2200,75,36,0,123,18,442.0,0.0
9,40,2200,90,41,1,93,17,370.0,419.57599883351605
9,40,2200,90,44,1,71,11,108.0,180.26013697555223
9,40,2200,75,37,1,119,21,432.0,380.5579079071448
9,40,2200,60,37,0,63,13,346.0,0.0
9,40,2200,60,36,1,81,21,414.0,232.82957905705075
9,40,2200,85,48,0,87,15,286.0,0.0
9,40,2200,85,45,1,113,16,222.0,294.41046386035856
9,40,2200,85,48,0,169,13,406.0,0.0
9,40,2200,65,37,1,131,21,512.0,243.3302062106394
9,40,2200,75,47,0,121,8,200.0,0.0
9,40,2200,90,40,1,81,26,444.0,337.13582251338124
9,40,2200,70,38,1,119,19,410.0,273.15865887019737
9,40,2200,80,39,0,115,17,334.0,0.0
9,40,2200,80,45,0,87,14,268.0,0.0
9,40,2200,60,36,1,75,22,290.0,257.12177403211876
9,40,2200,70,44,0,73,9,220.0,0.0
9,40,2200,60,42,1,93,12,288.0,230.8795938412277
9,40,2100,85,41,1,65,22,216.0,431.94749684318646
9,40,2100,65,37,0,151,16,264.0,0.0
9,40,2200,70,47,0,79,7,118.0,0.0
9,40,2100,70,40,1,91,17,274.0,266.49370806022023
9,40,2200,75,49,0,79,10,222.0,0.0
9,40,2100,75,39,0,115,17,340.0,0.0
9,40,2100,65,44,1,77,10,270.0,312.57780382404604
9,40,2100,60,44,1,77,13,190.0,314.73116394527773
9,40,2100,70,47,0,119,14,272.0,0.0
9,40,2100,85,38,0,95,14,332.0,0.0
9,40,2100,70,35,0,161,19,498.0,0.0
9,40,2100,85,37,0,109,25,442.0,0.0
9,40,2100,70,38,1,81,9,264.0,159.76558265294008
9,40,2100,90,48,1,79,9,240.0,257.285256053617
9,40,2100,90,49,0,73,20,346.0,0.0
9,40,2100,75,45,1,75,14,286.0,335.10542232022664
9,40,2100,70,44,1,87,14,226.0,260.16233692925255
9,40,2100,80,41,0,75,20,372.0,0.0
9,40,2100,60,40,1,69,12,210.0,167.65782114008124
9,40,2100,65,42,0,73,9,184.0,0.0
9,40,2100,80,42,0,75,18,288.0,0.0
9,40,2100,60,35,1,121,24,448.0,280.775515575202
9,40,2100,75,46,1,95,21,334.0,257.98190445552564
9,40,2100,75,47,0,111,15,298.0,0.0
9,40,2100,85,48,1,73,15,328.0,383.6253421254218
9,40,2100,90,36,1,79,26,394.0,302.8076155979113
9,40,2100,70,38,0,155,20,428.0,0.0
9,40,2100,60,41,0,151,18,376.0,0.0
9,40,2100,65,44,1,95,14,220.0,300.57090999601945
9,40,2100,65,48,0,79,7,178.0,0.0
9,40,2100,75,47,1,71,13,214.0,264.59621048926874
9,40,2100,70,37,1,111,18,290.0,276.1733758204304
9,40,2100,65,50,0,107,9,216.0,0.0
9,40,2100,85,38,0,83,16,344.0,0.0
9,40,2100,85,43,0,121,16,374.0,0.0
9,40,2100,90,45,1,83,10,286.0,247.90936778066245
9,40,2100,70,45,1,83,12,228.0,313.22593419765286
9,40,2100,75,48,1,71,13,200.0,287.14449777045354
9,40,2100,80,47,0,75,10,262.0,0.0
9,40,2100,90,45,0,73,14,276.0,0.0
9,40,2100,60,41,1,91,20,298.0,366.6774598928538
9,40,2000,75,42,1,81,15,270.0,305.2168158779933
9,40,2000,65,45,1,75,10,166.0,236.62166887090413
9,40,2000,70,47,0,69,11,198.0,0.0
9,40,2100,90,48,0,113,13,342.0,0.0
9,40,2000,85,47,0,73,13,246.0,0.0
9,40,2000,65,39,0,95,11,224.0,0.0
9,40,2000,85,48,1,97,10,234.0,238.196493795342
9,40,2000,65,37,1,111,13,280.0,151.50410993844145
9,40,2000,70,41,0,75,15,344.0,0.0
9,40,2000,80,45,1,51,12,202.0,253.68653339537835
9,40,2000,90,35,0,143,23,450.0,0.0
9,40,2000,85,35,0,73,22,318.0,0.0
9,40,2000,80,39,1,75,23,294.0,434.7738923236108
9,40,2000,70,36,1,83,18,324.0,262.44511565297853
9,40,2000,90,38,1,93,21,374.0,349.11426646473507
9,40,2000,90,49,1,59,9,150.0,95.21264644804539
9,40,2000,75,50,0,109,7,184.0,0.0
9,40,2000,80,50,0,57,6,154.0,0.0
9,40,2000,65,44,0,55,8,150.0,0.0
9,40,2000,60,38,0,75,17,284.0,0.0
9,40,2000,80,40,0,75,12,276.0,0.0
9,40,2000,75,42,1,107,13,298.0,200.95645261354636
9,40,2000,85,48,1,61,15,226.0,393.07378317372485
9,40,2000,90,41,0,73,13,184.0,0.0
9,40,2000,60,40,1,119,18,296.0,250.388222799363
9,40,2000,60,50,1,113,7,204.0,258.1196510871583
9,40,2000,70,36,0,73,21,364.0,0.0
9,40,2000,75,39,0,113,19,390.0,0.0
9,40,2000,60,46,1,97,6,146.0,64.75750009165284
9,40,2000,80,49,0,37,7,198.0,0.0
9,40,2000,75,42,1,67,15,206.0,285.17082791146885
9,40,2000,90,46,1,75,17,270.0,286.5419526032422
9,40,2000,75,46,0,117,11,302.0,0.0
9,40,2000,70,36,0,149,19,442.0,0.0
9,40,2000,80,37,1,69,23,310.0,364.7969785893665
9,40,2000,85,43,1,43,10,160.0,168.58555066334884
9,40,2000,60,42,0,107,14,332.0,0.0
9,40,2000,70,45,0,77,15,318.0,0.0
9,40,2000,60,47,1,69,9,204.0,134.83472619345196
9,40,2000,70,44,1,83,14,226.0,237.89702843726437
9,40,1900,70,36,0,107,19,354.0,0.0
9,40,1900,75,36,1,61,19,254.0,220.98080302501182
9,40,1900,75,38,1,87,15,262.0,188.01562158592046
9,40,2000,90,41,0,59,9,192.0,0.0
9,40,1900,65,39,0,75,15,244.0,0.0
9,40,1900,75,42,1,71,13,172.0,188.8201912655681
9,40,1900,75,38,1,61,15,258.0,207.95318216407543
9,40,1900,90,41,0,105,15,334.0,0.0
9,40,1900,60,42,0,77,11,186.0,0.0
9,40,1900,60,48,0,103,15,268.0,0.0
9,40,1900,60,44,1,65,11,180.0,293.81503158427705
9,40,1900,75,39,1,159,18,370.0,406.68914066097705
9,40,1900,85,48,1,75,10,174.0,203.55979678267863
9,40,1900,75,50,0,37,7,148.0,0.0
9,40,1900,60,38,0,65,4,102.0,0.0
9,40,1900,60,37,0,69,15,242.0,0.0
9,40,1900,80,42,1,93,10,220.0,163.29212559177444
9,40,1900,85,43,1,41,5,80.0,88.77936964952376
9,40,1900,70,46,0,55,5,94.0,0.0
9,40,1900,65,39,0,105,20,376.0,0.0
9,40,1900,75,35,0,135,22,418.0,0.0
9,40,1900,85,38,0,97,17,278.0,0.0
9,40,1900,75,42,1,69,13,248.0,194.10735507174235
9,40,1900,70,45,0,69,10,164.0,0.0
9,40,1900,65,45,1,81,7,146.0,106.35491459635816
9,40,1900,85,49,1,37,6,94.0,99.45698017024253
9,40,1900,80,50,1,109,12,272.0,314.48016594948746
9,40,1900,90,36,0,75,21,362.0,0.0
9,40,1900,65,37,0,181,15,364.0,0.0
9,40,1900,70,36,1,67,14,250.0,225.09415957449417
9,40,1900,65,40,1,75,12,254.0,170.9641413248024
9,40,1900,85,43,0,71,11,232.0,0.0
9,40,1900,85,44,1,51,12,158.0,271.5001944847783
9,40,1900,80,45,1,71,11,178.0,210.71429177144333
9,40,1900,70,42,0,105,9,252.0,0.0
9,40,1900,60,35,1,69,19,254.0,233.78854224982325
9,40,1900,60,38,1,57,7,140.0,94.19375269467778
9,40,1900,75,47,0,71,9,214.0,0.0
9,40,1900,60,49,0,91,7,118.0,0.0
9,40,1900,85,47,1,71,15,270.0,243.72237172055094
9,40,1900,80,49,0,103,9,244.0,0.0
9,40,1800,70,43,0,67,4,126.0,0.0
9,40,1800,65,49,1,49,7,120.0,64.78992641354783
9,40,1800,75,40,1,47,10,150.0,136.91056889372152
9,40,1800,85,41,0,97,11,204.0,0.0
9,40,1800,65,44,0,93,10,250.0,0.0
9,40,1800,85,41,0,101,12,232.0,0.0
9,40,1800,75,47,1,51,8,116.0,107.23324518206906
9,40,1800,85,37,1,67,19,270.0,320.27315471279826
9,40,1800,65,37,1,81,18,208.0,176.48490252177646
9,40,1800,85,39,0,99,16,260.0,0.0
9,40,1800,75,50,1,73,11,206.0,250.4127121854985
9,40,1800,75,38,1,135,14,312.0,159.06925970099033
9,40,1800,80,39,0,67,14,262.0,0.0
9,40,1800,75,45,0,99,14,236.0,0.0
9,40,1800,80,43,0,57,6,120.0,0.0
9,40,1800,75,41,0,69,14,264.0,0.0
9,40,1800,75,36,1,69,17,276.0,126.49458974820227
9,40,1800,70,36,1,67,21,254.0,154.8608942535262
9,40,1800,75,44,1,81,9,82.0,134.37894535159975
9,40,1800,90,50,1,101,8,152.0,188.5551810833312
9,40,1800,70,35,0,101,16,328.0,0.0
9,40,1800,60,47,0,93,12,188.0,0.0
9,40,1800,65,37,0,103,18,352.0,0.0
9,40,1800,65,44,1,99,9,136.0,124.36159044910609
9,40,1800,90,43,0,105,13,298.0,0.0
9,40,1800,85,41,0,69,11,204.0,0.0
9,40,1800,70,48,1,37,5,106.0,92.04935965286433
9,40,1800,90,50,1,69,7,220.0,189.6343185845609
9,40,1800,65,36,0,83,15,284.0,0.0
9,40,1800,60,37,1,59,13,158.0,163.06453082180892
9,40,1800,70,36,1,69,13,236.0,110.56181408025931
9,40,1800,85,49,1,77,7,98.0,84.49060963344301
9,40,1800,85,50,0,67,9,132.0,0.0
9,40,1800,85,49,0,95,9,242.0,0.0
