num_evs,num_tasks,ev_range,maze_loop_percentage,maze_size,bms,timesteps,num_tasks_finished,ev_distance,drone_distance
10,40,2900,90,40,1,109,36,566.0,533.5833196277359
10,40,2900,80,35,0,109,34,590.0,0.0
10,40,2900,65,48,1,95,27,506.0,645.0286879929901
10,40,2900,80,50,0,111,18,550.0,0.0
10,40,2900,90,50,0,165,20,682.0,0.0
10,40,2900,70,40,1,111,34,546.0,567.9321187936308
10,40,2900,90,36,0,167,30,676.0,0.0
10,40,2900,80,35,0,153,40,778.0,0.0
10,40,2900,75,40,1,171,34,762.0,541.7421353127487
10,40,2900,90,35,0,111,37,708.0,0.0
10,40,2900,65,42,1,77,31,552.0,556.018251363982
10,40,2900,85,40,0,209,29,670.0,0.0
10,40,2900,70,38,1,163,35,810.0,579.6328851439793
10,40,2900,80,46,1,115,26,610.0,382.0080270655324
10,40,2900,75,37,0,223,29,714.0,0.0
10,40,2900,80,42,1,169,32,656.0,513.766183958381
10,40,2900,85,49,0,151,24,592.0,0.0
10,40,2900,90,49,1,79,22,356.0,317.3776435373012
10,40,2900,80,35,0,147,37,694.0,0.0
10,40,2900,75,44,1,113,29,530.0,596.1469087370161
10,40,2900,85,43,1,111,20,546.0,359.7673724910283
10,40,2900,90,50,0,225,23,728.0,0.0
10,40,2900,80,48,0,173,27,724.0,0.0
10,40,2900,65,40,1,149,25,608.0,422.35648792637835
10,40,2900,70,39,1,103,33,592.0,849.1492221495901
10,40,2900,75,41,0,111,30,606.0,0.0
10,40,2900,80,37,0,147,31,644.0,0.0
10,40,2900,70,35,1,271,36,912.0,500.5033615342399
10,40,2900,85,41,0,159,30,730.0,0.0
10,40,2900,70,35,1,77,33,594.0,563.5582745310303
10,40,2900,70,43,0,161,28,606.0,0.0
10,40,2900,90,35,0,155,37,682.0,0.0
10,40,2900,85,48,1,115,16,528.0,471.5930241848295
10,40,2900,75,48,1,85,29,418.0,614.4117512641184
10,40,2900,80,39,1,151,30,654.0,744.1027754960461
10,40,2900,80,44,1,99,28,476.0,642.667434793198
10,40,2900,90,44,0,163,28,638.0,0.0
10,40,2900,65,46,1,161,20,600.0,408.9382428903582
10,40,2900,80,47,0,213,20,584.0,0.0
10,40,2900,70,49,0,109,18,490.0,0.0
10,40,2900,70,50,0,109,19,528.0,0.0
10,40,2900,85,36,0,209,35,668.0,0.0
10,40,2900,70,39,0,163,31,862.0,0.0
10,40,2900,85,40,0,163,33,798.0,0.0
10,40,2900,80,35,1,107,38,542.0,581.4658076674973
10,40,2900,90,40,1,157,35,532.0,497.58103081493795
10,40,2900,85,48,1,127,25,416.0,515.3020645281711
10,40,2900,70,50,1,111,19,566.0,484.90915059753183
10,40,2900,70,43,0,149,20,594.0,0.0
10,40,2900,75,44,1,113,28,582.0,477.72372276317867
10,40,2900,70,45,0,165,25,816.0,0.0
10,40,2900,60,47,1,109,20,414.0,365.97295064795065
10,40,2900,75,46,0,167,26,732.0,0.0
10,40,2900,60,50,1,157,25,606.0,669.8636870118889
10,40,2900,60,49,0,139,23,672.0,0.0
10,40,2900,85,39,1,213,31,682.0,662.1997225737174
10,40,2900,90,43,1,99,30,580.0,483.5533909604122
10,40,2900,80,44,1,81,27,512.0,594.6442627291153
10,40,2900,80,46,0,159,20,628.0,0.0
10,40,2900,90,38,1,161,35,576.0,452.4822168169175
10,40,2900,75,46,0,165,22,542.0,0.0
10,40,2900,90,50,0,219,28,912.0,0.0
10,40,2900,80,38,0,109,37,802.0,0.0
10,40,2900,75,36,0,151,38,832.0,0.0
10,40,2900,65,38,1,111,31,478.0,461.58442755214486
10,40,2900,85,44,1,141,33,628.0,746.8518208571959
10,40,2900,80,35,1,107,37,530.0,526.4990136030666
10,40,2900,60,38,1,77,30,516.0,509.6973482972109
10,40,2900,60,47,0,107,18,464.0,0.0
10,40,2900,80,46,0,133,26,696.0,0.0
10,40,2900,60,46,0,113,22,556.0,0.0
10,40,2900,85,38,0,153,34,666.0,0.0
10,40,2900,65,41,1,165,22,546.0,638.841561943128
10,40,2900,75,39,0,111,36,690.0,0.0
10,40,2900,65,46,1,169,21,668.0,339.37277273438997
10,40,2900,75,35,1,109,37,650.0,471.03851424431934
10,40,2900,70,40,0,109,34,724.0,0.0
10,40,2900,75,43,0,155,29,592.0,0.0
10,40,2900,75,44,1,81,26,526.0,572.4370122017234
10,40,2900,65,47,1,81,18,454.0,327.855118525629
10,40,2900,60,49,0,109,17,422.0,0.0
10,40,2800,80,45,1,157,29,682.0,700.018354159986
10,40,2800,60,37,1,105,27,490.0,475.4363429479656
10,40,2800,60,40,1,79,20,420.0,231.23935705822677
10,40,2800,65,39,0,191,31,674.0,0.0
10,40,2800,60,46,0,103,14,342.0,0.0
10,40,2800,60,43,0,147,22,540.0,0.0
10,40,2800,80,39,1,119,33,584.0,689.9643408957265
10,40,2800,70,43,0,165,26,746.0,0.0
10,40,2800,90,44,1,115,30,532.0,586.0651727066585
10,40,2800,75,36,0,105,28,530.0,0.0
10,40,2800,80,39,1,107,32,662.0,604.0021661768559
10,40,2800,85,35,1,213,38,640.0,600.4723817170234
10,40,2800,80,44,1,167,30,682.0,576.0108452767212
10,40,2800,75,48,0,157,19,480.0,0.0
10,40,2800,80,47,0,97,19,492.0,0.0
10,40,2800,60,41,0,103,27,630.0,0.0
10,40,2800,60,38,1,211,26,810.0,440.20135445621696
10,40,2800,90,36,0,163,34,854.0,0.0
10,40,2800,75,41,1,107,29,572.0,594.2831813567755
10,40,2800,70,45,0,163,21,576.0,0.0
10,40,2800,70,47,0,97,16,428.0,0.0
10,40,2800,90,48,1,99,21,442.0,437.6315996395733
10,40,2800,80,38,1,159,31,690.0,511.3104650038568
10,40,2800,85,35,1,211,38,664.0,595.3659958816461
10,40,2800,60,48,0,215,25,716.0,0.0
10,40,2800,90,44,0,157,20,518.0,0.0
10,40,2800,60,49,1,107,14,434.0,180.0077707437308
10,40,2800,65,44,0,107,19,468.0,0.0
10,40,2800,85,36,0,201,35,776.0,0.0
10,40,2800,85,49,1,121,21,572.0,283.72820754674507
10,40,2800,85,42,0,151,25,574.0,0.0
10,40,2800,60,43,1,163,22,518.0,386.98084539322826
10,40,2800,70,40,0,109,31,674.0,0.0
10,40,2800,70,46,1,93,17,398.0,370.13816937165234
10,40,2800,80,48,1,99,23,446.0,429.40964348756836
10,40,2800,90,48,0,141,27,638.0,0.0
10,40,2800,65,38,1,165,32,618.0,417.68991096588695
10,40,2800,85,35,0,149,37,678.0,0.0
10,40,2800,80,42,0,153,28,594.0,0.0
10,40,2800,60,38,0,257,31,796.0,0.0
10,40,2800,70,47,1,117,25,516.0,442.57430277922384
10,40,2800,90,40,0,155,28,776.0,0.0
10,40,2800,85,47,1,99,24,430.0,349.93769723620943
10,40,2800,85,42,1,159,33,598.0,626.3142348197624
10,40,2800,90,36,0,159,34,798.0,0.0
10,40,2800,70,39,1,155,27,494.0,450.51777377976964
10,40,2800,80,36,1,67,35,512.0,403.4030871832067
10,40,2800,60,48,1,143,21,524.0,407.25484406884254
10,40,2800,65,44,0,137,22,604.0,0.0
10,40,2800,85,41,1,103,35,710.0,576.6152862912074
10,40,2800,60,47,0,109,15,526.0,0.0
10,40,2800,85,44,1,145,31,618.0,606.8531328586643
10,40,2800,65,41,1,105,28,624.0,651.7286971506525
10,40,2800,75,46,0,199,24,672.0,0.0
10,40,2800,90,46,0,103,24,558.0,0.0
10,40,2800,90,38,1,193,37,684.0,538.7294925317299
10,40,2800,90,47,0,111,27,516.0,0.0
10,40,2800,85,43,0,155,28,600.0,0.0
10,40,2800,85,37,1,89,34,454.0,462.33007438355486
10,40,2800,60,38,0,151,27,772.0,0.0
10,40,2800,60,37,0,105,31,684.0,0.0
10,40,2800,85,38,1,81,36,564.0,449.94910763763136
10,40,2800,60,41,0,151,30,782.0,0.0
10,40,2800,70,40,0,155,28,862.0,0.0
10,40,2800,60,40,0,189,25,712.0,0.0
10,40,2800,60,50,1,87,20,378.0,413.0822038064247
10,40,2800,80,43,1,151,23,674.0,427.4620286622264
10,40,2800,80,41,1,83,29,506.0,643.3165749298176
10,40,2800,85,37,0,103,31,690.0,0.0
10,40,2800,60,49,1,103,21,496.0,364.27264273304866
10,40,2800,80,41,0,153,29,568.0,0.0
10,40,2800,85,40,1,213,26,620.0,472.17193449886713
10,40,2800,90,50,1,97,22,456.0,552.0061379692262
10,40,2800,65,45,0,155,26,754.0,0.0
10,40,2800,70,45,1,105,17,480.0,365.67871283177607
10,40,2800,70,45,1,93,31,516.0,508.68518856045483
10,40,2800,85,40,0,153,29,768.0,0.0
10,40,2800,85,35,1,157,36,612.0,418.85990072863945
10,40,2800,65,50,0,159,20,474.0,0.0
10,40,2800,90,38,0,161,35,706.0,0.0
10,40,2800,80,42,1,105,34,626.0,559.5484106269541
10,40,2800,60,44,0,163,22,548.0,0.0
10,40,2800,75,44,0,151,21,554.0,0.0
10,40,2800,85,38,0,151,32,828.0,0.0
10,40,2800,80,41,1,167,30,644.0,722.1562190025734
10,40,2800,85,49,1,103,27,540.0,371.5124132318367
10,40,2800,65,38,1,107,33,794.0,492.09912256526843
10,40,2800,70,45,0,163,21,532.0,0.0
10,40,2800,70,45,1,103,29,642.0,670.9955883474296
10,40,2800,85,49,0,137,21,482.0,0.0
10,40,2800,90,46,1,75,27,524.0,461.44546410959157
10,40,2800,70,47,0,145,20,622.0,0.0
10,40,2800,70,47,1,89,26,408.0,444.1604977894073
10,40,2800,65,35,1,75,37,526.0,508.8647528542989
10,40,2800,85,41,0,149,30,738.0,0.0
10,40,2800,60,37,0,159,27,690.0,0.0
10,40,2800,65,45,1,103,23,342.0,354.0569509791032
10,40,2800,75,46,0,111,21,602.0,0.0
10,40,2800,90,36,1,115,39,646.0,404.65301967939683
10,40,2700,85,38,0,155,31,710.0,0.0
10,40,2700,85,35,1,209,34,690.0,478.53879033408225
10,40,2700,80,37,1,109,34,544.0,518.6527735289209
10,40,2800,90,46,0,149,26,630.0,0.0
10,40,2700,90,41,1,151,34,650.0,565.1931490914449
10,40,2700,75,41,0,201,26,656.0,0.0
10,40,2700,80,44,0,149,24,540.0,0.0
10,40,2700,70,35,1,103,31,548.0,411.740608716879
10,40,2700,65,48,1,145,10,368.0,201.0977346989914
10,40,2700,65,47,1,115,20,440.0,389.46598384284874
10,40,2700,70,40,1,153,30,538.0,512.2739522892592
10,40,2700,75,49,0,145,16,452.0,0.0
10,40,2700,65,47,0,103,20,450.0,0.0
10,40,2700,75,47,0,145,11,288.0,0.0
10,40,2700,80,36,1,105,37,618.0,514.1378820036275
10,40,2700,70,38,0,155,29,816.0,0.0
10,40,2700,60,46,0,75,20,278.0,0.0
10,40,2700,70,39,1,145,32,630.0,657.9892331862019
10,40,2700,80,45,0,153,24,530.0,0.0
10,40,2700,90,43,1,97,27,492.0,539.5913233081218
10,40,2700,75,35,1,107,30,560.0,350.50978257192213
10,40,2700,65,48,0,149,18,586.0,0.0
10,40,2700,90,38,1,151,35,630.0,589.0469692683466
10,40,2700,90,39,0,143,31,752.0,0.0
10,40,2700,85,40,0,105,27,592.0,0.0
10,40,2700,90,37,1,107,34,560.0,633.445124683714
10,40,2700,80,46,0,107,17,460.0,0.0
10,40,2700,70,36,1,87,24,436.0,349.7299917695734
10,40,2700,60,46,0,107,20,516.0,0.0
10,40,2700,60,47,1,121,19,510.0,355.55023120524737
10,40,2700,75,49,1,97,23,614.0,424.56394046557006
10,40,2700,60,49,0,193,17,478.0,0.0
10,40,2700,70,40,0,153,24,626.0,0.0
10,40,2700,90,48,0,131,23,614.0,0.0
10,40,2700,70,49,1,107,23,500.0,420.9958538997309
10,40,2700,60,39,0,103,29,622.0,0.0
10,40,2700,75,48,1,95,20,498.0,572.3218744849454
10,40,2700,60,48,0,99,23,542.0,0.0
10,40,2700,80,44,1,153,24,584.0,635.2833691109424
10,40,2700,90,46,1,73,19,518.0,341.9249587455769
10,40,2700,65,35,1,203,35,796.0,456.9496269664863
10,40,2700,90,47,0,153,18,650.0,0.0
10,40,2700,85,37,0,105,35,734.0,0.0
10,40,2700,65,38,0,153,22,658.0,0.0
10,40,2700,60,35,1,105,35,632.0,494.52997457373533
10,40,2700,90,38,0,103,29,562.0,0.0
10,40,2700,70,49,1,139,14,374.0,189.3862960740353
10,40,2700,85,39,0,143,34,670.0,0.0
10,40,2700,85,37,1,101,32,606.0,575.0314344872261
10,40,2700,90,35,0,153,35,742.0,0.0
10,40,2700,70,36,0,89,25,472.0,0.0
10,40,2700,60,38,1,157,33,660.0,526.5344917635014
10,40,2700,65,49,1,119,20,536.0,361.99960528181464
10,40,2700,90,46,0,167,23,610.0,0.0
10,40,2700,70,49,1,59,19,376.0,231.32376383301406
10,40,2700,80,35,1,145,34,670.0,416.62133878717174
10,40,2700,75,35,0,205,28,610.0,0.0
10,40,2700,70,49,1,159,24,472.0,434.5658595690072
10,40,2700,85,49,0,155,23,594.0,0.0
10,40,2700,75,37,0,149,30,680.0,0.0
10,40,2700,85,40,1,159,37,570.0,615.9634096996749
10,40,2700,85,49,1,65,11,312.0,170.2427028169141
10,40,2700,60,50,0,143,15,400.0,0.0
10,40,2700,75,50,1,91,19,374.0,478.8120368937342
10,40,2700,65,40,1,149,31,684.0,563.0386377530164
10,40,2700,70,35,0,153,35,736.0,0.0
10,40,2700,75,44,0,101,18,500.0,0.0
10,40,2700,75,42,1,91,30,544.0,385.66981334684556
10,40,2700,70,47,1,99,18,484.0,291.60437726281475
10,40,2700,65,50,0,159,21,614.0,0.0
10,40,2700,60,40,1,207,16,470.0,217.94685770005515
10,40,2700,70,39,1,157,25,736.0,520.8918717617914
10,40,2700,70,45,0,107,24,488.0,0.0
10,40,2700,80,40,0,161,28,626.0,0.0
10,40,2700,80,50,0,91,10,226.0,0.0
10,40,2700,65,50,0,107,16,438.0,0.0
10,40,2700,60,47,1,99,21,516.0,304.52854024347727
10,40,2700,90,50,1,101,22,462.0,529.6321169124087
10,40,2700,65,46,1,203,25,522.0,376.6191044411601
10,40,2700,70,35,1,81,29,464.0,473.0623575422565
10,40,2700,85,45,0,157,26,584.0,0.0
10,40,2700,65,44,0,197,22,730.0,0.0
10,40,2700,60,35,0,147,31,740.0,0.0
10,40,2700,60,36,0,143,29,664.0,0.0
10,40,2700,60,43,1,71,16,238.0,355.6719946101932
10,40,2700,70,46,0,105,18,476.0,0.0
10,40,2700,85,49,1,143,24,480.0,328.6425147855721
10,40,2700,70,42,1,103,26,500.0,483.02555837633406
10,40,2700,75,47,0,107,16,338.0,0.0
10,40,2700,80,46,1,153,21,604.0,262.52114276120915
10,40,2700,70,37,0,159,27,632.0,0.0
10,40,2700,85,39,1,97,31,512.0,546.4978183219298
10,40,2700,60,41,1,135,25,602.0,459.0658383607598
10,40,2700,85,41,1,103,27,578.0,616.6181633870661
10,40,2700,85,36,1,95,36,568.0,536.8702515470242
10,40,2700,65,39,0,105,21,576.0,0.0
10,40,2700,90,45,0,157,29,668.0,0.0
10,40,2700,85,50,0,153,18,366.0,0.0
10,40,2700,75,40,1,139,26,618.0,445.5900848944016
10,40,2700,85,41,0,159,29,662.0,0.0
10,40,2600,65,44,1,101,21,412.0,469.4183022132416
10,40,2600,75,38,0,175,30,690.0,0.0
10,40,2600,70,44,1,147,20,400.0,383.433173210186
10,40,2700,85,50,0,123,20,504.0,0.0
10,40,2600,60,36,1,81,31,502.0,437.5559819517444
10,40,2600,80,50,0,147,11,336.0,0.0
10,40,2600,70,35,1,149,35,648.0,476.1776344190749
10,40,2600,80,38,0,113,32,630.0,0.0
10,40,2600,65,38,1,143,33,606.0,563.0188431629289
10,40,2600,85,41,0,147,22,618.0,0.0
10,40,2600,60,47,0,149,16,412.0,0.0
10,40,2600,75,46,0,131,18,458.0,0.0
10,40,2600,85,49,1,93,19,324.0,303.7730116461372
10,40,2600,70,43,1,141,21,460.0,410.4182016520786
10,40,2600,60,42,1,89,23,406.0,523.4072203873678
10,40,2600,85,47,0,99,21,536.0,0.0
10,40,2600,60,48,1,99,17,310.0,354.9086399626141
10,40,2600,65,50,0,93,14,308.0,0.0
10,40,2600,65,36,0,145,32,768.0,0.0
10,40,2600,65,35,1,141,33,634.0,440.09011337617824
10,40,2600,90,35,0,101,29,512.0,0.0
10,40,2600,70,47,1,101,21,414.0,270.3222233176813
10,40,2600,70,50,0,87,15,372.0,0.0
10,40,2600,70,39,1,89,34,540.0,593.0388621089487
10,40,2600,85,43,0,137,26,584.0,0.0
10,40,2600,75,35,0,103,29,614.0,0.0
10,40,2600,70,38,1,149,28,666.0,584.0133048616672
10,40,2600,75,38,0,131,32,692.0,0.0
10,40,2600,90,37,1,139,30,598.0,449.82094968745315
10,40,2600,90,36,0,145,35,652.0,0.0
10,40,2600,65,49,1,103,22,518.0,303.0365722915177
10,40,2600,70,35,0,99,31,604.0,0.0
10,40,2600,65,38,1,147,30,592.0,519.3614550719146
10,40,2600,85,41,0,101,20,432.0,0.0
10,40,2600,80,42,1,131,25,498.0,396.61578126272974
10,40,2600,60,50,1,139,14,388.0,458.14354863846364
10,40,2600,90,47,1,93,18,388.0,380.64009182830273
10,40,2600,65,49,0,103,12,234.0,0.0
10,40,2600,90,35,1,61,38,472.0,479.2839273922689
10,40,2600,85,39,0,101,30,658.0,0.0
10,40,2600,70,49,0,135,14,546.0,0.0
10,40,2600,80,41,1,145,27,620.0,449.90894602099905
10,40,2600,80,46,0,91,15,350.0,0.0
10,40,2600,90,50,1,99,16,482.0,450.36711668201315
10,40,2600,70,37,1,137,31,440.0,452.0367288980197
10,40,2600,75,48,0,145,17,524.0,0.0
10,40,2600,65,36,1,65,23,326.0,290.3697536157826
10,40,2600,75,38,0,131,25,612.0,0.0
10,40,2600,80,40,0,155,29,812.0,0.0
10,40,2600,65,47,0,99,24,462.0,0.0
10,40,2600,80,44,1,191,27,572.0,542.7756054647678
10,40,2600,80,38,0,99,27,458.0,0.0
10,40,2600,80,47,1,103,28,614.0,522.2291027153871
10,40,2600,65,42,1,143,13,396.0,182.7753587851591
10,40,2600,80,38,1,101,34,470.0,505.2268689411173
10,40,2600,90,39,0,99,31,592.0,0.0
10,40,2600,90,41,0,203,23,542.0,0.0
10,40,2600,60,48,0,187,12,454.0,0.0
10,40,2600,80,41,1,101,34,530.0,689.5077859546979
10,40,2600,60,46,1,87,10,236.0,130.61790600151306
10,40,2600,75,44,1,65,24,432.0,655.0949246536178
10,40,2600,65,44,0,149,23,582.0,0.0
10,40,2600,70,38,0,97,23,506.0,0.0
10,40,2600,75,37,0,135,28,672.0,0.0
10,40,2600,90,36,1,99,36,626.0,512.8836026279797
10,40,2600,75,38,0,103,25,596.0,0.0
10,40,2600,65,38,1,101,29,522.0,492.0508946247935
10,40,2600,85,46,1,97,20,454.0,259.4927502218244
10,40,2600,75,43,1,99,17,410.0,311.53216196746786
10,40,2600,90,44,1,147,27,742.0,543.0123045244478
10,40,2600,60,46,0,197,19,508.0,0.0
10,40,2600,85,50,0,147,26,586.0,0.0
10,40,2600,60,40,1,97,19,346.0,192.08664042057
10,40,2600,75,48,0,147,18,546.0,0.0
10,40,2600,90,37,1,59,28,356.0,353.86991316246156
10,40,2600,70,42,0,125,28,672.0,0.0
10,40,2600,60,44,0,199,17,456.0,0.0
10,40,2600,80,45,1,93,15,360.0,323.43279508890276
10,40,2600,90,40,1,77,35,528.0,569.095195882672
10,40,2600,85,50,0,163,16,488.0,0.0
10,40,2600,75,45,0,101,20,518.0,0.0
10,40,2600,65,43,1,103,22,444.0,430.5012588896804
10,40,2600,85,35,0,143,31,792.0,0.0
10,40,2600,90,38,1,93,28,490.0,485.71284193346116
10,40,2600,80,40,0,143,31,742.0,0.0
10,40,2600,75,50,0,97,15,428.0,0.0
10,40,2600,80,46,1,93,20,390.0,412.2317458882863
10,40,2600,75,50,1,153,17,454.0,516.9774051022156
10,40,2600,60,50,0,149,16,460.0,0.0
10,40,2600,85,43,1,147,21,492.0,349.6757180748204
10,40,2600,80,40,1,97,30,632.0,408.94611930203484
10,40,2600,80,40,0,143,26,634.0,0.0
10,40,2600,70,43,1,149,20,508.0,436.97919452523865
10,40,2600,85,44,0,99,25,494.0,0.0
10,40,2600,80,41,1,97,26,468.0,474.24742115088384
10,40,2600,70,42,0,99,20,464.0,0.0
10,40,2600,75,41,0,143,25,628.0,0.0
10,40,2600,75,40,1,83,29,474.0,452.326744761798
10,40,2600,90,35,0,141,36,662.0,0.0
10,40,2500,60,40,1,99,28,560.0,376.32702025501425
10,40,2600,65,47,1,111,15,452.0,158.1362232565858
10,40,2500,85,45,0,89,17,436.0,0.0
10,40,2500,65,45,1,89,18,380.0,448.3492032146861
10,40,2500,85,36,1,131,33,560.0,319.472459838517
10,40,2600,70,50,0,117,14,304.0,0.0
10,40,2500,85,36,0,185,32,734.0,0.0
10,40,2500,70,48,0,83,13,252.0,0.0
10,40,2500,80,36,0,145,29,644.0,0.0
10,40,2500,90,41,0,143,26,746.0,0.0
10,40,2500,85,35,0,131,30,612.0,0.0
10,40,2500,85,40,1,93,27,500.0,564.1214425106133
10,40,2500,70,45,1,55,20,372.0,394.5017187797863
10,40,2500,75,43,1,91,24,462.0,442.321895991138
10,40,2500,85,45,1,87,20,362.0,425.6515763747455
10,40,2500,90,36,1,137,36,616.0,488.4082581933246
